Title,Summary,Predicted Bias,Stance
"Lois Lerner, IRS Scandal Figure, Will Invoke Fifth Amendment At Oversight Hearing","federal judge orders irs exempt organizations unit director to invoke the Fifth amendment. teddy kearns says irs probe into alleged IRS misuse of ""cookie cutter"" language will not be repeated. federal judge says she will be ""refusing"" to give more information on wrongdoing.",left,center
"Lois Lerner, IRS Scandal Figure, Will Invoke Fifth Amendment At Oversight Hearing","new: a judge says an appeal is ""very unlikely"" but will come after the committee. the congressional committee's hearing on wednesday is largely silent. sen. luther mccain says there is no evidence that the five-day hearing should have been held. a subpoena is issued to compel dr. luke sanders to compel the exempt organizations director to testify.",left,center
"Lois Lerner, IRS Scandal Figure, Will Invoke Fifth Amendment At Oversight Hearing",house republicans call for irs director to invoke the fifth amendment. the hearing would have been Lerner's first public appearance since her apology. she apologized for the IRS' inappropriate targeting of conservative groups in a bar debate.,left,center
I.R.S. Official Invokes 5th Amendment at Hearing,"lois Lerner denied ever providing false information to congressional investigators. she then invoked her Fifth Amendment right against self-incrimination. ""i have not done anything wrong. I have not broken any laws,"" she told congressional committees.",left,left
I.R.S. Official Invokes 5th Amendment at Hearing,"house inspector general's report found irs had targeted conservative groups for special scrutiny. the official, Lois Lerner, denied that she had ever provided false information. ""i have not done anything wrong....... i have not broken any laws,"" she says. a report found she was briefed on the issue as early as June 2011.",right,left
I.R.S. Official Invokes 5th Amendment at Hearing,lois Lerner told congressional committee that she has never provided false information. she invoked her Fifth Amendment right against self-incrimination. lawmakers said that she ought to stand here and answer our questions.,left,left
I.R.S. Official Invokes 5th Amendment at Hearing,jane velez-mitchell is the irs chief and a key congressional figure. she was accused of misselling congressional investigators over conservative groups. when she declined to testify she invoked her Fifth amendment right against self-incrimination.,left,right
I.R.S. Official Invokes 5th Amendment at Hearing,the official denied that she had ever provided false information to congress. she invoked her Fifth Amendment right against self-incrimination. sen. lamar mccain gave her testimony to house oversight committee in march.,left,right
I.R.S. Official Invokes 5th Amendment at Hearing,"sen. al sharpton says evidence on ethics charges is ""a violation of the truth"" irs execs were trying to pass up a plea for a review of irs’s program. but a congressional investigator says the agency has acted in self-defence. sharpton: the irs has been a ""crackpot"" for the clout of some republicans.",left,right
I.R.S. Official Invokes 5th Amendment at Hearing,"rep. darrell issa trying to persuade her to leave house to stand and answer questions. irs official: ""i have not done anything wrong. I have not broken any laws"" a white house attorney has sued irs over partisanship.",left,center
I.R.S. Official Invokes 5th Amendment at Hearing,"new: lrg's jesse liu, ronald reagan have been released, sources say. lrg will face challenges with a panel about the scandal. lrg refused to testify on behalf of her department of incomes.",left,center
I.R.S. Official Invokes 5th Amendment at Hearing,"unconfirmed statement by irs official says she has never misled Congress. jill bennett: ""you don’t get to tell your side of the story and then not be subject to cross-examination"" she invoked her Fifth Amendment right against self-incrimination, declined testimony. bennett: irs official has violated any I.R.S. rules and regulations.",left,center
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","new: ""these are programs that have been authored by large bipartisan majorities repeatedly since 2006,"" he says. new: president portrayed the programs as essential to combating terrorist threats. ""they may identify potential leads with respect to folks who might engage in terrorism,"" he says.",left,left
"Obama Defends NSA Programs, Says Congress Knew About Surveillance",president Barack Obama on friday defended revelations. he said that every member of congress has been informed. he said he portrayed the programs as a trade-off between security and civil liberties.,left,left
"Obama Defends NSA Programs, Says Congress Knew About Surveillance",president defends the spying programs during a speech in his hometown. he also portrayed them as essential to combating terrorist threats. he spoke while defending himself.,left,left
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","""i think it's a sign of maturity,"" he says. president defends ""secret"" spying programs. he says the programs may identify potential leads with respect to people.",left,right
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","""we're going to have to make some choices as a society,"" he says. he defends the programs in an interview with cnn. ""the programs are secret in the sense that they are classified"" ""they may identify potential leads with respect to folks who might engage in terrorism,"" Obama says.",left,right
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","""I think it's healthy for our democracy,"" president says of government's spy programs. Obama says congressional committees have been informed. he portrayed programs as a trade-off between security and civil liberties.",right,right
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","""they may identify potential leads with respect to folks who might engage in terrorism,"" he said. he said he ""welcomes this debate and I think it's healthy for our democracy"" Obama also expressed his displeasure that the programs' existence was leaked to the press.",right,center
"Obama Defends NSA Programs, Says Congress Knew About Surveillance",president has voiced his displeasure over leaks of the spying programs. he describes programs as a trade-off between security and civil liberties. he says his opponent may have gotten wrongly spelled out.,left,center
"Obama Defends NSA Programs, Says Congress Knew About Surveillance","president claims congress has been fully briefed on spying programs. he says the programs may identify ""potential leads with respect to folks who might engage in terrorism"" he says that if a government ""deplored"" spying, it would be ok to share personal data.",left,center
Obama administration defends 2nd mass surveillance project,"NSA has two secret surveillance programs. the Guardian and Washington Post reports on how the NSA was collecting phone records from millions. and the Washington Post details an additional program that scours top internet companies for audio, video and other data. NSA director James Clapper calls the leak of the information ""reprehensible""",left,left
Obama administration defends 2nd mass surveillance project,Guardian report: a program tapped into top u.s. Internet companies to pull communications data. a third report: a program that mines digital music from Google,left,left
Obama administration defends 2nd mass surveillance project,Guardian and Washington Post,left,left
Obama administration defends 2nd mass surveillance project,Guardian,left,right
Obama administration defends 2nd mass surveillance project,"NSA collects communications data from top U.S. Internet companies to pull audio, video and other data.",right,right
Obama administration defends 2nd mass surveillance project,Guardian article and Washington Post report,left,right
Obama administration defends 2nd mass surveillance project,Guardian report and Washington Post report,left,center
Obama administration defends 2nd mass surveillance project,Guardian,left,center
Obama administration defends 2nd mass surveillance project,Guardian and Washington Post,left,center
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","congressional hearings on security budget come as government files congressional report. sen. john mccain challenges state department's claim on ""budget cuts"" former secretary of state hillary clinton denounced ""brutal attacks"" on ""email. ""brutal attacks"" are largely a civilian matter, but ""it can't be ignored,"" mccain says.",left,left
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","congressional testimony at a special session is being followed by one from the september. senate confirmation hearing for rep. martin luther king, r-new jersey, begins thursday. it may be a step too far to stop a ""terroristic attack on israel,"" democratic senator says.",left,left
"Republicans challenge Clinton claims on budget cuts, Benghazi cable",republicans challenge comments made during the testimony about the iraq crisis. their opponents claim the budget is not sufficient to provide security-related programs. the u.s. government has cut more than $3.5 billion in aid since the incident.,left,left
"Republicans challenge Clinton claims on budget cuts, Benghazi cable",republicans question accusations by secretary of state about lack of funding. one issue may come up. budget numbers indicate that security budget has ballooned over the past decade.,left,right
"Republicans challenge Clinton claims on budget cuts, Benghazi cable",senate committee begins hearing for nominee for new secretary of state. congressional testimony in the fall on Libya shows military budget is ballooning. other questioners question cost of drones fired to Libya from u.s.,left,right
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","the total diplomatic security budget has more than doubled since fiscal 2004. despite congressional cuts, the overall security budget is still still higher than it was a decade ago. republicans have challenged the assertion that taxpayer dollars are being spent on unnecessary security. senate foreign relations committee will consider resigning from post amid possible conflict with u.s.",left,right
"Republicans challenge Clinton claims on budget cuts, Benghazi cable",benghazi cable Republicans say budget cuts are bogus. congressional aides and congressional republicans questioned the claims. they said budget cuts did not adequately fund the administration's request. other calls for more spending on diplomatic security may come up.,left,center
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","democratic lawmakers challenge claims on budget cuts, says funding issues are bogus. some 'hush money' complaints are bogus, argues dsa aide. one senate committee hearing begins for senator tapped to replace clinton. budget numbers show state department posts have ballooned over past decade.",left,center
"Republicans challenge Clinton claims on budget cuts, Benghazi cable","budget numbers show diplomatic security budget has ballooned over past decade. budget numbers showed the total security budget has more than doubled since 2004. despite a lack of money, the government can fund its services in a largely democratic way. congressional testimony on benghazi has been one of the most polarizing of the week.",left,center
Benghazi emails underscore State Department’s concern over failure to act on warnings,"new: state department says it didn't ""beat up"" on warnings, incidents. in august 2012 cable, CIA warned of jihadists, AQ training camps. the cable, first reviewed by fox news, was classified; today's issue is terrorism. a new state department memo outlines steps in the wake of the attacks.",left,left
Benghazi emails underscore State Department’s concern over failure to act on warnings,"resurgent controversy over Obama's story-line on the Benghazi attack underscores State Department concerns. documents indicate a steady stream of documented warnings to the west. one warning included the 17 February Brigade, the group charged with protecting the consulate.",right,left
Benghazi emails underscore State Department’s concern over failure to act on warnings,the cia warned about the presence of islamist militias within Benghazi. the cable says the 17 February Brigade was compromised and needs to be strengthened. a similar cable says the american military does not have the security forces to protect the consulate. a congressional hearing into the operation to stop al qaeda in iraq was delayed.,left,left
Benghazi emails underscore State Department’s concern over failure to act on warnings,the president's initial story-line on the attack underscores State department concerns. the resurgent controversy underscores a lack of action by the u.s. government. documents from state department cables are clear.,left,right
Benghazi emails underscore State Department’s concern over failure to act on warnings,"a state department classified cable says ten groups were in Benghazi. a cable warns the cia there was a 'large enough number of groups' to protect the consulate. documents show that an envoy warned about the use of guerrillas. a cable also says a host nation is ""not enough"" for protection.",left,right
Benghazi emails underscore State Department’s concern over failure to act on warnings,"president said the country now knows that ""clearly"" staff in Benghazi were not adequately protected. review of state department records shows a steady stream of documented warnings to Washington. another shows a steady stream of a ""proactive"" response to a congressional report.",left,right
Benghazi emails underscore State Department’s concern over failure to act on warnings,"a state department classified cable warned of a ""severe and growing threat"" in libya. it also warned that ""ten Islamist militias and AQ training camps"" were there. the cable also said ""requests to provide a daily police presence have gone unanswered"" in africa.",left,center
Benghazi emails underscore State Department’s concern over failure to act on warnings,state department officials have been trying to strip out reference to previous attacks. the cia warned of possible terrorist activity and failed to adequately protect troops. a cable sent in august 2012 warned that the CIA advised the CIA on terrorism. the 17 February Brigade was also compromised by terrorists.,left,center
Benghazi emails underscore State Department’s concern over failure to act on warnings,a series of harrowing intelligence stories by the president underscore concerns about the Obama administration. the first revelation was in a cable that outlined a meeting of the CIA on the terrorist threat. it called on the cia to act on its findings that the threat was severe and growing. the second revelation came in a classified cable that wasn't made public.,left,center
White House Releases Benghazi Emails,white house releases email about the development of talking points about attack. no evidence suggests the talking points were changed to influence the 2012 election. some critics say the changes reflect a campaign to protect the president's reputation.,center,left
White House Releases Benghazi Emails,"there is no evidence that talking points were edited for election, officials say. the white house released the emails by the cia as they are leaked. the emails relate to the attack on the uss embassy in benghazi, 2012. the u.s. has been dealing with an asymmetric economic environment since the attacks.",left,left
White House Releases Benghazi Emails,"washington released emails detailing intelligence leaking on sept. 11, 2012 attack. state department spokeswoman asked CIA to remove line, but cia did not. officials: amendment did not affect campaign pledge to boycott the u.s. election.",left,left
White House Releases Benghazi Emails,"the white house releases more emails regarding talks on the sept. 11, 2012 attacks in libya. nothing in the emails supports theories that the talking points changed to influence the 2012 election. the 100 pages of emails show that a number of government agencies drove many of the changes.",left,right
White House Releases Benghazi Emails,"officials say the CIA wanted to remove warnings about attacks on foreign interests. nothing in emails supports theories that talking points changed to influence 2012 election. a number of government agencies, not just the state department, drove many changes.",center,right
White House Releases Benghazi Emails,a white house email shows that a number of government agencies changed talking points. nothing in emails supports theories that the talking points were changed to influence the 2012 election. this is an unprecedented effort by a u.s. administration to change talking points.,left,right
White House Releases Benghazi Emails,"new: republican lawmakers argue that a massive political ""cover-up"" may have led to the attacks. u.s. officials say they believe a tense 2012 election campaign resulted from the talks points. the state department's ""review"" of the talking points shows ""a number of government agencies"" those involved are at fault in the white house's handling of st. john thomas's case.",left,center
White House Releases Benghazi Emails,"daniel webster: emails show a number of government agencies altered talking points. webster: nobody is advocating changes to tell us more about what happened in Libya. critics say the changes show a federal government trying to protect its image. webster: in some cases, the white house could get the message about al qaeda.",left,center
White House Releases Benghazi Emails,"nothing in emails supports theories that talking points were altered to influence 2012 election. a number of government agencies, not just State Department, drove many changes. republicans say obama will appeal to ""senior administration"" and not the general public.",right,center
Jackson pleads guilty over illegal campaign spending spree,"former rep. jake Jackson pleads guilty to federal tax counts. ex-rep. said he ""lost everybody down"" with his decisions. wife also pleads guilty to filing false income tax return, under-estimating income. former congressman says he fully accepts responsibility for his mistakes.",center,left
Jackson pleads guilty over illegal campaign spending spree,jake and Sandra gove plead guilty to filing false income tax returns. former rep. jake and Sandra also plead guilty. john avlon's wife and ex-wife will be sentenced in court on wednesday. an attorney for Sandra says she has signed a plea agreement with federal prosecutors.,left,left
Jackson pleads guilty over illegal campaign spending spree,"john w. bush and robert p. bush accused of being hypocritical. cnn saran mccain says jason mccain is guilty but not guilty. he says he used campaign money to buy things, but his wife did not. mccain: he admitted mistakes in election campaign.",left,left
Jackson pleads guilty over illegal campaign spending spree,"former u.s. rep. jesse j. Jackson faces up to five years in prison, but guidelines recommend less. his wife, Sandra, pleads guilty to tax fraud, filing false income tax returns. the charges against the ex-congressman carry a maximum statutory penalty of up to five years.",left,right
Jackson pleads guilty over illegal campaign spending spree,"jesse and Sandra Jackson pleaded guilty on a federal income tax charge. they plead guilty to money spent for campaign items, campaign items. he faces up to five years in prison, but guidelines recommend slightly less.",left,right
Jackson pleads guilty over illegal campaign spending spree,"former congressman admitted he spent $500,000 on campaign items. wife, Sandra, pleaded guilty to filing false income tax returns. ""not a proud day,"" he said after the hearing. ""i'm sorry I let everybody down,"" he said.",center,right
Jackson pleads guilty over illegal campaign spending spree,"ex-Rep. jason jason was charged with stealing federal income taxes. his wife, Sandra, pleaded guilty to the federal tax charge. she pleaded guilty to filing false income tax returns, which understated earnings. ""Not a proud day,"" jason says.",left,center
Jackson pleads guilty over illegal campaign spending spree,"former congressman's wife pleads guilty to tax fraud. michelle obama says jay z obama made ""disappointing choices"" for her husband. ex-congressman says he understands consequences of his actions. he says he ""let everybody down""",left,center
Jackson pleads guilty over illegal campaign spending spree,"judge sets sentencing date for the man sentenced to five years, but guidelines recommend slightly less. the ex-congressman faces up to five years in prison, but guidelines recommend slightly less. his wife, Sandra, pleads guilty to filing false income tax returns that knowingly understated income. one of their lawyers says her plea deal does not contemplate a three-year sentence.",right,center
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"former democrat jesse l. Jackson, 47, pleaded guilty to campaign fraud. he used $750,000 in campaign money to pay for living expenses, buy goods. the $30,000 purchase included stuffed animals, elk heads and fur capes.",left,left
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"ex-ilio legislator pleaded guilty to fraud related to money used to fund living expenses. david w. fazio: the former dnc candidate used the money for stuffed animals and fur capes. he says that the money was not used for personal purposes, but is now a'shocking and dangerous figure' fazio: if a politician abused his position, people might have benefited.",left,left
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"former state reelection campaigner pleads guilty to felony fraud. he used campaign money to pay for living expenses, buy items like stuffed animals. lincoln hewson's campaign also funded two reelection campaigns. lincoln: ""i used money I shouldn’t have used for personal purposes""",left,left
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"former republican, democrat and state house majority leader, pleads guilty. critics argue he was campaigning illegally and using campaign money for personal reasons. robert walsh: his campaign money was spent on his living expenses and purchases. he says he has had no consciences about the offer and was only doing things to help out.",left,right
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"michael jackson: former democrat's campaign money was used to pay for living expenses. he says the money was used to buy items like stuffed animals, elk heads and fur capes. jackson: ""for years I lived off my campaign""; said he misled the american people. jackson: he will spend 57 months in prison, or 46 to 57 months.",left,right
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"newt gingrich: former representative said he used campaign money as a cash back. he says he bought stuffed animals, elk heads and fur capes and lived off his campaign. gingrich: ""it was a lie,"" he says, telling government he wasn't making money from campaign. he says he made no money out of campaign contributions, but now runs as a democrat.",left,right
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"former democratic representative pleaded guilty to fraud charge. michael horn: he used $750,000 to pay for living expenses and buy items like stuffed animals. he says he had no knowledge of offer from friend to pay for Senate seat. horn: he can get sentence of 46 to 57 months, should get 46 to 57 months.",left,center
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"former u.s. rep. was convicted in 2008 for money spent on a campaign. he used the money to pay for living expenses and buy stuffed animals, elk heads and fur capes. daniel p. gupta: ""in the election of 2007 I was a big frauder"" he is scheduled to be sentenced on may 28.",left,center
Jesse Jackson Jr. Pleads Guilty in Campaign Money Case,"michael thomas jordan: ex-ilinois rep. jesse l. Jackson admitted to campaign fraud. he says he spent $750k to pay for living expenses, buy stuffed animals, elk heads, fur capes. jordan: judge recommended he receive a sentence of 46 to 57 months in prison. jordan: u.s. campaign should not have used campaign money for personal purposes.",left,center
IRS extends tax benefits to married gay couples,"legal same-sex couples will be allowed to file jointly, IRS and Treasury department announce. the ruling allows homosexual couples to receive the same tax benefits heterosexual couples do when filing jointly. announcement follows a historic decision by the U.s. supreme court.",right,left
IRS extends tax benefits to married gay couples,"tax ruling allows homosexual couples to get same tax benefits as heterosexual couples do. ruling follows a historic decision by the U.S. Supreme Court. rules will affect all legally married gay couples regardless of where they live. rules, though, would not apply to domestic partnerships and civil unions.",center,left
IRS extends tax benefits to married gay couples,"last year's ruling gave legal same-sex couples the right to file joint tax returns. the rules would affect all legally married gay couples regardless of where they live. a number of legal experts objected, but others supported the idea.",right,left
IRS extends tax benefits to married gay couples,"federal tax law provides access to benefits that heterosexual couples do when filing jointly. ""the Obama administration is intent on forcing same-sex'marriage on an unwilling public,"" a marriage expert says. the ruling was on the heels of a historic decision by the U.s. supreme court.",right,right
IRS extends tax benefits to married gay couples,"ruling allows homosexual couples to get same tax benefits that heterosexual couples do when filing jointly. a part of the defense of marriage act was overturned by the u.s. supreme court. the rules, though, would not apply to domestic partnerships or civil unions.",right,right
IRS extends tax benefits to married gay couples,"legally married same-sex couples will be allowed to file federal joint tax returns. it allows homosexual couples to receive the same tax benefits that heterosexual couples do when filing jointly. the decision comes on the heels of a historic decision by the high court, which overturned a part of the defense of marriage act.",center,right
IRS extends tax benefits to married gay couples,federal ruling allows homosexual couples to receive same tax benefits heterosexual couples do. same-sex couples will get the same tax benefits heterosexual couples receive when filing jointly. comes on heels of the historic decision by the u.s. supreme court. questions were raised following the high court's decision on how the federal government would treat same-sex couples.,center,center
IRS extends tax benefits to married gay couples,tax law allows same-sex couples to receive same tax benefits that heterosexual couples do when filing jointly. move comes on heels of historic decision by the high court. rules affect all legally married same-sex couples regardless of where they live.,center,center
IRS extends tax benefits to married gay couples,government says same-sex couples can get same tax benefits as heterosexual couples. ruling on heels of historic decision by U.S. supreme court. rules apply to all legally married gay couples regardless of where they live.,right,center
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,"president could use public event to signal his intent to engage in a biggest Congressional fight over guns in nearly two decades. white house aides believe Mr. Obama can also ratchet up enforcement of existing laws. if he seeks to regulate guns with executive orders, gun owners risk being attacked.",left,left
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,congresswoman sarah palin: gun control bill must be brought into legislative process. president will pledge to act on his own to reduce gun violence. he would also use executive orders to limit guns imported from overseas. sen. john mccain's office says there is no evidence gun owners will seek executive orders.,left,left
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,president could use a public event to signal his intention to engage in biggest Congressional fight over guns in nearly two decades. action the president could take on his own are likely to include imposing new limits on guns imported from overseas. lawmakers may also be using executive orders to enforce health care reforms such as eliminating the ban on assault weapons.,center,left
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,president will embrace plan to reduce gun violence. legislation called for expanded background checks for gun purchases. he will also lay out 19 separate actions the president could take. gun owners are fearing he will abuse their power.,left,right
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,president could use a public event as soon as Wednesday to signal his intention to engage in the biggest Congressional fight over guns in nearly two decades. action would include imposing new limits on guns imported from overseas. other actions would include forcing federal agencies to improve sharing of mental health records.,left,right
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,"president could use public event to signal his intention to engage in biggest Congressional fight over guns in nearly 20 years. lawmakers and other officials say the president will also promise to act on his own to reduce gun violence wherever possible. action could include imposing new limits on guns imported from overseas, charging federal agencies to improve sharing of mental health records.",right,right
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,president will embrace comprehensive plan to reduce gun violence this week. legislation to expand background checks for gun purchases will also be included. action could include imposing new limits on guns imported from overseas.,left,center
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,president will embrace a comprehensive plan to reduce gun violence this week. plans includes major legislation to expand background checks for gun purchases. but he also will promise to act on his own to reduce gun violence wherever possible.,right,center
Obama Poised to Back Comprehensive Plan to Curb Gun Violence,"president could use public event to signal his intention to engage in Congressional fight. ""my starting point is not to worry about the politics,"" he said at press conference in july. but, due to a bitterly divided congress, he would also promise to act on his own.",right,center
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","attorney for rep. Michael Grimm confirms federal prosecutors intend to file criminal charges. lawyer describes government investigation as ""politically driven vendetta"" he has denied any wrongdoing and denies knowing of any improprieties. house ethics committee announced in November that Grimm was under investigation for possible campaign finance violations.",left,left
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","new: grimm says he has ""no wrongdoing"" and ""will be vindicated"" federal prosecutors plan to file criminal charges against rep. Michael Grimm. the new york republican faced a reporter on a balcony. he's acknowledged receiving $250,000 to $300,000 in contributions from followers of an israeli rabbi.",left,left
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","lawmaker's attorney says federal prosecutors will file charges against him. house ethics committee defers its investigation into possible campaign finance violations. former rabbi claims to have paid more than $300,000 to followers of rabbi.",center,left
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","prosecutors will file criminal charges against congressman. he is ""asserts his innocence of any wrongdoing"" the lawmaker's attorney confirmed the action.",left,right
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says",attorney for the u.s. rep. Michael Grimm says a prosecutor will file criminal charges. Grimm is under investigation for possible campaign finance violations. his campaign has admitted receiving donations from followers of an Israeli rabbi.,center,right
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","federal prosecutors plan to file criminal charges against rep. Michael Grimm. prosecutors say the move follows an investigation into Grimm's campaign and business. ""we are disappointed by the government's decision, but hardly surprised,"" he says.",center,right
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","attorney William McGinley says he'll file charges against Grimm. ""we are disappointed by the government's decision,"" says lawyer. federal authorities plan to file criminal charges against the congressman. the decision follows an investigation into the congressman's business and campaign history.",right,center
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says","federal prosecutors plan to file criminal charges against lawmaker. lawyer says Grimm is ""asserts his innocence of any wrongdoing"" and ""will be vindicated"" house ethics committee is deferring inquiry because of a separate probe.",left,center
"Federal prosecutors plan to file charges against Rep. Grimm, attorney says",federal prosecutors plan to file criminal charges against rep. michael gershman. the decision follows a two-year FBI investigation into various aspects of his business and campaign. the house ethics committee has said it will defer its inquiry because of a separate department of justice investigation.,left,center
Top House Republican Hints At Immigration Principles,"h.r., hr. ca., senate majority whip ""would support allowing undocumented immigrants to stay"" but he stops short of calling for a path to citizenship; the path won't be amnesty. this could be a hint at what the House GOP will release its own principles for immigration reform. obama campaign: ""he must rethink his strategy in a timely manner""",left,left
Top House Republican Hints At Immigration Principles,many immigration activists target McCarthy to gain political advantage. his district is 35 percent Latino. a small percentage of his constituents are from colorado.,left,left
Top House Republican Hints At Immigration Principles,"house majority whip, a longtime target of immigration activists, says he supports staying in the country. he stopped short of calling for a path to citizenship. the remarks could be a hint at what's to come in the house GOP's reform plan.",right,left
Top House Republican Hints At Immigration Principles,"former congressman says he supports the idea of allowing immigrants to stay in the country. but the measure is not intended to require them to be granted legal status. despite his openness to legal status, the legislation says he'll consider that. house republicans will soon release its own principles on immigration reform.",center,right
Top House Republican Hints At Immigration Principles,the speaker supports allowing undocumented immigrants to stay in the U.s. but he stops short of calling for a path to citizenship. some have aimed against McCarthy. his district is 35 percent Latino.,left,right
Top House Republican Hints At Immigration Principles,"house majority whip Kevin McCarthy says he's prepared to support allowing undocumented immigrants to stay. he says there won't be an amnesty for immigrants who don't have legal status. however, he didn't provide a path to citizenship.",right,right
Top House Republican Hints At Immigration Principles,"minority whip Kevin McCarthy: ""there won't be amnesty inside it"" he says he supports legal status but doesn't call for path to citizenship. his district is 35 percent Latino.",left,center
Top House Republican Hints At Immigration Principles,house majority whip Kevin McCarthy has been targeted by immigration activists. he said he would support allowing undocumented immigrants to stay in the country. but he did not call for a path to citizenship.,right,center
Top House Republican Hints At Immigration Principles,rep. Kevin McCarthy won't call for path to citizenship. most will be reluctant to support legal status if it means you can stay. he previously said he support legal status. republicans urged him to work harder to help educate voters.,left,center
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide resigns after Facebook post criticizing daughters for their dress for annual pardon. elizabeth lauten criticized daughters for their attitude and outfits. ""you want to pet him?"" their father asked them. she wrote: ""what should you do?"" she asked and was praised.",left,left
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia",president obama daughters wore cheerless attire during annual turkey pardon. aide wrote open letter to daughters saying they should show a little class. she now works for the house republican party for a little-known congressman.,left,left
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide resigns after facebook post on president’s daughters berates them. the public took a u.s. flag, a joke by a former rnc aide. a year later, aide martin lincoln says she had a chance to stay on his side.",center,left
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide to President Obama writes open letter to daughters berating them for obama pardons. Elizabeth Lauten is former rnc spokeswoman, now a gfc spokeswoman. she was criticized for her slurping the president and his daughters during pardon.",right,right
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia",aide writes open letter to daughters berating their attitude during turkey pardon. aide says eric schmidt has been a bully for his behavior during pardon. facebook user sends tweet at young aide and sends emails on to them.,left,right
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide quits after facebook post called daughters ""loving dogs"" after pardon. her post posted anonymously to berate daughters who attended white house turkey pardon. the aide, Elizabeth Lauten, 31, has more than 14,000 followers on twitter as @DCGopGirl.",right,right
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide quits after social media posts berating president Obama's daughters. aide wrote open letter calling them to ""try showing a little class"" to get respect. former rnc spokeswoman now serves as communications director to congressional leader.",right,center
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","in a facebook post, an aide berating president Obama's daughters for their attitude during a turkey pardon became a viral sensation. aide said the daughters should “try showing a little class” and “dress like you deserve respect"" it is the latest cautionary tale about the dangers of social media sniping directed at president Obama’s daughters.",left,center
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","aide quit after posting open letter berating daughters for their attitude. aide was working for little-known congressional candidate, a little-known gospel singer. ireport.com: share your thoughts on. political action: share your stories.",left,center
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"president barack obama pardoned two turkeys for the first lady and 16-year-old girl. communications exec upset first daughters, who were accompanied to turkey pardon ceremony. first daughter ""didn't respect their positions very much,"" communications pro says.",left,left
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"republican communications chief apologizes for critical post criticizing first daughters. Elizabeth Lauten wrote outfits were more appropriate for a ""spot at the bar"" the girls accompanied their daughter to president's pardon of two turkeys. the administration is reviewing the response to the post.",left,left
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"Elizabeth Lauten apologizes for a post critical of first daughters during her Thanksgiving speech. she wrote that the first girls should ""try showing a little class""",left,left
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"the first daughters attended president barack obama's turkey pardon this week. the first lady and her mother aren't ""good role models,"" according to Elizabeth Lauten. Lauten later apologized for her original post and for making a post linked to her.",left,right
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"""i'm guessing you’re coming up a little short in the 'good role model' department,"" the communications pro wrote. she wrote that 16- and 13-year-old girls should ""try showing a little class"" in her apology. Lauten apologized for her initial post.",right,right
