Title,Summary,Predicted Bias,Stance
Man Who Defeated Cantor Calls His Big Win 'A Miracle',Dave Brat unseated Eric Cantor with 56 percent of the vote. Brat attributed his victory to God and to grassroots efforts.,center,center
Man Who Defeated Cantor Calls His Big Win 'A Miracle',Dave Brat unseated Eric Cantor with 56 percent of the vote. Brat attributed his victory to God and grassroots efforts.,right,center
"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",Federal prosecutors have subpoenaed New Jersey Gov. Chris Christie's campaign and a state Republican Party committee. The subpoenas relate to the closure of traffic lanes near the George Washington Bridge last year. A state legislative committee has also issued subpoenas to the two organizations.,center,center
"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",Federal prosecutors have subpoenaed New Jersey Gov. Chris Christie's campaign and a state Republican Party committee. The subpoenas relate to the closure of traffic lanes near the George Washington Bridge last year.,center,center
"Federal prosecutors subpoena Christie's campaign, NJ GOP committee",Federal prosecutors have subpoenaed New Jersey Gov. Chris Christie's campaign and a state Republican party committee. The subpoenas relate to the closure of traffic lanes near the George Washington Bridge last year.,center,center
U.S. Attorney Subpoenas Chris Christie Campaign Documents,"The U.S. Attorney's office in New Jersey has subpoenaed documents from Gov. Chris Christie's campaign. Christie administration closed down two of the three George Washington Bridge access lanes in September. The closures, which lasted for four days, caused massive traffic jams. The FBI and the Department of Housing and Urban Development are looking into separate controversies.",center,left
U.S. Attorney Subpoenas Chris Christie Campaign Documents,"The U.S. Attorney's office in New Jersey has subpoenaed documents from Gov. Chris Christie's campaign. Christie administration closed down two of the three George Washington Bridge access lanes in September. The closures, which lasted for four days, caused massive traffic jams. Christie has maintained that he had no involvement in, or knowledge of the plan.",center,left
U.S. Attorney Subpoenas Chris Christie Campaign Documents,"The U.S. Attorney's office in New Jersey has subpoenaed documents from Gov. Chris Christie's campaign. Christie administration closed down two of the three George Washington Bridge access lanes in September. The closures, which lasted for four days, caused massive traffic jams. The New Jersey state legislature is also investigating the lane closures.",center,left
Clintons Report Earnings of $139 Million in Seven Years,"Hillary Rodham Clinton released her most recent eight years of tax returns, showing that she and former President Bill Clinton earned $139 million in adjusted gross income from 2007 to 2014. The Clintons have grown immensely better off in the 15 years since they left the White House, primarily through book deals, paid speeches and other business ventures involving Mr Clinton.",center,left
Clintons Report Earnings of $139 Million in Seven Years,"Hillary Rodham Clinton released her most recent eight years of tax returns, showing that she and former President Bill Clinton earned $139 million in adjusted gross income from 2007 to 2014. The Clintons have grown immensely better off in the 15 years since they left the White House, primarily through book deals, paid speeches and other business ventures.",center,left
Clintons Report Earnings of $139 Million in Seven Years,"Hillary Rodham Clinton released her most recent eight years of tax returns, showing that she and former President Bill Clinton earned $139 million in adjusted gross income from 2007 to 2014. The Clintons have grown immensely better off in the 15 years since they left the White House, primarily through book deals and paid speeches.",center,left
"Clinton camp releases candidate's clean bill of health, tax returns",Hillary Clinton's doctor says she is in “excellent physical condition and fit to serve as president of the United States.” Clinton’s camp is touting the fact she is the first 2016 candidate to release any kind of health information.,right,center
"Clinton camp releases candidate's clean bill of health, tax returns",Hillary Clinton's doctor says she is in “excellent physical condition and fit to serve as president of the United States.” Clinton’s camp is touting the fact she is the first 2016 candidate to release any kind of health information.,right,center
"Clinton camp releases candidate's clean bill of health, tax returns",Hillary Clinton's doctor says she is in “excellent physical condition and fit to serve as president of the United States.” Clinton's camp is touting the fact she is the first 2016 candidate to release any kind of health information.,right,center
Arkansas Governor’s Son Thrust Into Spotlight Over Religious Exception Bill,"Seth Hutchinson, 31, wrote to his father, Arkansas Gov. Asa Hutchinson, warning that the proposal could damage Arkansas’s reputation and economy. The Hutchinson family is long one of the most influential families in Arkansas. Seth Hutchinson has not always been what he described as the family's political ‘black sheep’",left,left
Arkansas Governor’s Son Thrust Into Spotlight Over Religious Exception Bill,"Seth Hutchinson, 31, wrote to his father, Arkansas Gov. Asa Hutchinson, warning that the proposal could damage Arkansas’s reputation and economy. The Hutchinson family is long one of the most influential families in Arkansas. Seth Hutchinson has not always been what he described as the family's political “black sheep”",left,left
Arkansas Governor’s Son Thrust Into Spotlight Over Religious Exception Bill,"Seth Hutchinson, 31, wrote to his father, Arkansas Gov. Asa Hutchinson, warning that the proposal could damage Arkansas’s reputation and economy. The Hutchinson family is long one of the most influential families in Arkansas. Seth Hutchinson has not always been what he described as the family's political 'black sheep'",center,left
Arkansas Gov. Signs Amended Religious Freedom Bill,Gov. Asa Hutchinson (R) signed a revised version of the state's Religious Freedom Reformation Act on Thursday. Hutchinson had refused to sign an earlier version over concerns about discrimination against LGBT individuals. The amended legislation mirrors the federal RFRA.,center,center
Arkansas Gov. Signs Amended Religious Freedom Bill,Gov. Asa Hutchinson (R) signed a revised version of the state's Religious Freedom Reformation Act on Thursday. Hutchinson had refused to sign an earlier version over concerns about discrimination against LGBT individuals.,center,center
Arkansas Gov. Signs Amended Religious Freedom Bill,Gov. Asa Hutchinson (R) signed a revised version of the state's Religious Freedom Reformation Act. Hutchinson had refused to sign an earlier version over concerns about discrimination against LGBT individuals.,center,center
Benghazi Panel Wants To Interview Clinton About Emails,The House Select Committee on Benghazi sent a formal interview request to Hillary Clinton’s lawyer. Rep. Trey Gowdy (R-S.C.) said the committee is not interested in emails relating to personal or private matters.,center,left
Benghazi Panel Wants To Interview Clinton About Emails,The House Select Committee on Benghazi sent a formal interview request to Hillary Clinton’s lawyer. The request comes after reports revealed Clinton used a private email address and a server located in her New York home.,right,left
Benghazi Panel Wants To Interview Clinton About Emails,The House Select Committee on Benghazi sent a formal interview request to Hillary Clinton’s lawyer. Rep. Trey Gowdy said the committee is not interested in emails relating to personal or private matters.,right,left
House Panel Seeks Private Talk With Hillary Clinton About Email,"House committee chairman says Mrs. Clinton’s “email arrangement with herself is highly unusual, if not unprecedented’ The emails were on a server at her home in Chappaqua, N.Y. Some Republicans on Capitol Hill are growing frustrated with Reince Priebus, the Republican National Committee chairman.",center,right
House Panel Seeks Private Talk With Hillary Clinton About Email,"House committee chairman says Mrs. Clinton’s “email arrangement with herself is highly unusual, if not unprecedented’ The emails were on a server at her home in Chappaqua, N.Y. Some Republicans on Capitol Hill are growing frustrated with Reince Priebus.",center,right
House Panel Seeks Private Talk With Hillary Clinton About Email,"House committee chairman says Mrs. Clinton’s “email arrangement with herself is highly unusual, if not unprecedented’ The emails were on a server at her home in Chappaqua, N.Y.",right,right
"In first foreign policy speech, candidate Rubio pushes stronger U.S. leadership","Sen. Marco Rubio said if elected, he would prioritize a strong military, take aggressive steps to fight nations that undermine global commerce and ensure that U.S. is a world moral leader. The Florida Republican said that the United States was losing its place as a world military and moral power because of what he depicted as the Obama administration's overly cautious responses to crises overseas.",right,right
"In first foreign policy speech, candidate Rubio pushes stronger U.S. leadership","Sen. Marco Rubio said if elected, he would prioritize a strong military, take aggressive steps to fight nations that undermine global commerce and ensure that U.S. is a world moral leader. The Florida Republican said the United States was losing its place as a world military and moral power because of what he depicted as the Obama administration's overly cautious responses to crises overseas.",right,right
"In first foreign policy speech, candidate Rubio pushes stronger U.S. leadership","Sen. Marco Rubio said if elected, he would prioritize a strong military, take aggressive steps to fight nations that undermine global commerce and ensure that U.S. is a world moral leader. The Florida Republican delivered his speech at the Council on Foreign Relations in Manhattan on Wednesday.",right,right
NJ Gov Chris Christie to Throw His Hat in the Ring for White House Run,"New Jersey Governor Chris Christie expected to become the latest Republican to throw his hat in the ring for 2016. He’ll make the announcement today at 11am from his hometown of Livingston, New Jersey.",right,center
NJ Gov Chris Christie to Throw His Hat in the Ring for White House Run,"New Jersey Governor Chris Christie expected to become the latest Republican to throw his hat in the ring for 2016. He’ll make the announcement today at 11am from his hometown of Livingston, New Jersey.",right,center
NJ Gov Chris Christie to Throw His Hat in the Ring for White House Run,"New Jersey Governor Chris Christie expected to become the latest Republican to throw his hat in the ring for 2016. Christie faces an uphill climb for the nomination with low poll numbers, and a fundraising deficit.",right,center
Indiana Governor Says Legislators May Clarify Religious Beliefs Law,Indiana Gov. Mike Pence says he will seek legislation to clarify the intent of the law. Law aims to protect individuals or companies from being forced to take actions that impose a substantial burden on their religious beliefs. Critics say the law includes different wording that could open the door to wider discrimination.,center,center
Indiana Governor Says Legislators May Clarify Religious Beliefs Law,Indiana Gov. Mike Pence said he would seek legislation to clarify the intent of the law. The law aims to protect individuals or companies from being forced to take actions that impose a substantial burden on their religious beliefs.,right,center
Indiana Governor Says Legislators May Clarify Religious Beliefs Law,Indiana Gov. Mike Pence says he will seek legislation to clarify the intent of the law. Law aims to protect individuals or companies from being forced to take actions that impose a substantial burden on their religious beliefs.,right,center
Mike Huckabee Is Running For President,"Mike Huckabee, the Baptist minister who became Arkansas governor, announced he'll run for the 2016 Republican presidential nomination. Huckabee, 59, quit his job hosting his own Fox News show, ""Huckabee,"" in January. He ran for the GOP presidential nomination in 2008, capturing strong support from evangelical Christians.",center,center
Mike Huckabee Is Running For President,"Mike Huckabee, the Baptist minister who became Arkansas governor, announced Tuesday he'll run for the 2016 Republican presidential nomination. Huckabee, 59, quit his job hosting his own Fox News show, ""Huckabee,"" in January. He joins an already crowded 2016 Republican field.",center,center
Mike Huckabee Is Running For President,"Mike Huckabee, the Baptist minister who became Arkansas governor, announced he'll run for the 2016 Republican presidential nomination. Huckabee, 59, quit his job hosting his own Fox News show, ""Huckabee,"" in January. He joins an already crowded 2016 Republican field.",center,center
Obama Aide Calls Netanyahu’s Planned Visit ‘Destructive’ to U.S.-Israel Ties,Susan E. Rice: Netanyahu’s decision to travel to Washington to deliver the speech has “injected a degree of partisanship.” Her comments marked the strongest public rebuke to date by the Obama administration.,left,left
Obama Aide Calls Netanyahu’s Planned Visit ‘Destructive’ to U.S.-Israel Ties,Susan E. Rice: Netanyahu’s decision to travel to Washington to deliver the speech has “injected a degree of partisanship.” Her comments mark the strongest public rebuke to date by the Obama administration.,left,left
Obama Aide Calls Netanyahu’s Planned Visit ‘Destructive’ to U.S.-Israel Ties,Susan E. Rice: Netanyahu’s decision to travel to Washington to deliver the speech has “injected a degree of partisanship.”,left,left
"Clinton, advisers have lots to say on key trade legislation, except where candidate stands","Clinton says Obama should ask fellow Democrats about their concerns with the proposal. She said Obama had an ""amazing opportunity"" to negotiate better terms. Clinton called the pact the ""gold standard"" of trade agreements while serving as secretary of state.",right,right
"Clinton, advisers have lots to say on key trade legislation, except where candidate stands","Clinton says Obama should ask fellow Democrats about their concerns with the proposal. She said Obama had an ""amazing opportunity"" to negotiate better terms. Clinton has refused to take a position on the deal since announcing her candidacy.",right,right
"Clinton, advisers have lots to say on key trade legislation, except where candidate stands","Clinton says Obama should ask fellow Democrats about their concerns with the proposal. She said Obama had an ""amazing opportunity"" to negotiate better terms. Clinton said any deal should include the scuttled Trade Adjustment Assistance program.",right,right
Hillary Clinton's use of private email address while secretary of state draws scrutiny,The former secretary of state used a personal email account to send and receive messages. She was required to turn them over under the Freedom of Information Act. But it's not clear if she did.,center,right
Hillary Clinton's use of private email address while secretary of state draws scrutiny,The former secretary of state used a personal email account to send and receive messages. She was required to turn them over under the Freedom of Information Act. She did not do so.,center,right
Hillary Clinton's use of private email address while secretary of state draws scrutiny,The former secretary of state used a personal email account to send and receive messages. She was required to turn them over under the Freedom of Information Act.,center,right
Hillary Clinton Asks State Department to Vet Emails for Release,Lawyers were looking at documents related to the 2012 Benghazi attacks. They noticed no emails to or from an official departmental account for Mrs. Clinton. The State Department has said there does not appear to be any classified material in her emails.,center,left
Hillary Clinton Asks State Department to Vet Emails for Release,Lawyers were looking at documents related to the 2012 Benghazi attacks. They noticed no emails to or from an official departmental account for Mrs. Clinton. The State Department has said there does not appear to be any classified material in the emails.,center,left
Hillary Clinton Asks State Department to Vet Emails for Release,Lawyers were looking at documents related to the 2012 Benghazi attacks. They noticed no emails to or from an official departmental account for Mrs. Clinton. The State Department has said there does not appear to be any classified material.,center,left
Marco Rubio to Outline His Approach to Foreign Policy,"Marco Rubio, Republican of Florida, will outline his own approach to foreign policy. His first priority will be to “adequately fund” the nation’s military. He will promise to use American power “to oppose any violations of international waters, airspace, cyberspace or outer space”",left,center
Marco Rubio to Outline His Approach to Foreign Policy,"Marco Rubio, Republican of Florida, will outline his own approach to foreign policy. His first priority will be to “adequately fund’ the nation’s military. He will promise to use American power “to oppose any violations of international waters, airspace, cyberspace or outer space”",left,center
Marco Rubio to Outline His Approach to Foreign Policy,"Marco Rubio, Republican of Florida, will outline his own approach to foreign policy. His first priority will be to “adequately fund” the nation’s military. He will promise to use American power “to oppose any violations of international waters, airspace, cyberspace or outer space’",left,center
Marco Rubio Lays Out Hawkish Foreign Policy Doctrine Invoking Kennedy,"Sen. Marco Rubio invoked President John F. Kennedy in an assertive call to project American power abroad. Rubio said the world would be safer if the U.S. military had a bigger budget. The son of Cuban immigrants, Rubio has challenged Obama's efforts to normalize relations with Cuba.",right,left
Marco Rubio Lays Out Hawkish Foreign Policy Doctrine Invoking Kennedy,"Sen. Marco Rubio invoked President John F. Kennedy in an assertive call to project American power abroad. Rubio said the world would be safer if the U.S. military had a bigger budget. The son of Cuban immigrants, Rubio has challenged Obama's efforts to normalize diplomatic relations.",right,left
Marco Rubio Lays Out Hawkish Foreign Policy Doctrine Invoking Kennedy,Sen. Marco Rubio invoked President John F. Kennedy in an assertive call to project American power abroad. Rubio said the world would be safer if the U.S. military had a bigger budget. Rubio has challenged Obama's efforts to normalize diplomatic relations with Cuba.,right,left
Benghazi committee seeks 'transcribed' interview with Clinton over deleted records,"Committee Chairman Rep. Trey Gowdy, R-S.C., made the request in a letter sent Tuesday to Clinton's lawyer. Gowdy asked that Clinton agree to a ""transcribed"" interview -- and repeated a March 16 request for her to surrender her server so it can be examined.",right,center
Benghazi committee seeks 'transcribed' interview with Clinton over deleted records,"Committee Chairman Rep. Trey Gowdy, R-S.C., made the request in a letter sent Tuesday to Clinton's lawyer. Gowdy asked that Clinton agree to a ""transcribed"" interview -- and repeated a March 16 request for her to surrender her server so it can be examined.",right,center
Benghazi committee seeks 'transcribed' interview with Clinton over deleted records,"Committee Chairman Rep. Trey Gowdy, R-S.C., made the request in a letter sent Tuesday to Clinton's lawyer. Gowdy asked that Clinton agree to a ""transcribed"" interview -- and repeated a March 16 request for her to surrender her server.",right,center
Hillary Clinton Releases Tax Returns Going Back To 2007,"Hillary Clinton released her tax returns from 2007 to 2014 on her campaign website Friday. The former secretary of state and Democratic presidential candidate earned roughly $140,937,785 over the eight year span. The couple paid $43,885,310 in federal taxes and $13,625,777 in state and local taxes.",right,center
Hillary Clinton Releases Tax Returns Going Back To 2007,"Hillary Clinton released her tax returns from 2007 to 2014 on her campaign website Friday. The former secretary of state and Democratic presidential candidate earned roughly $140,937,785 over the eight year span. The Clintons paid $43,885,310 in federal taxes and $13,625,777 in state and local taxes.",right,center
Hillary Clinton Releases Tax Returns Going Back To 2007,"Hillary Clinton released her tax returns from 2007 to 2014 on her campaign website Friday. The former secretary of state and Democratic presidential candidate earned roughly $140,937,785 over the eight year span. The Clintons paid an effective federal tax rate of 35.7 percent and donated over 10 percent of their income to charity.",right,center
Arkansas governor seeks changes in religious freedom bill,"Hutchinson had initially said he planned to sign the bill but backed off as his state, overnight, became the new focal point of a nationwide backlash over such legislation. Indiana for days has faced similar criticism for a related religious freedom bill. Hutchinson said he wants to strike the ""right balance""",center,center
Arkansas governor seeks changes in religious freedom bill,"Hutchinson had initially said he planned to sign the bill but backed off as his state became the new focal point of a nationwide backlash over such legislation. Indiana for days has faced similar criticism for a related religious freedom bill. Hutchinson said he wants to strike the ""right balance""",center,center
Arkansas governor seeks changes in religious freedom bill,"Hutchinson had initially said he planned to sign the bill but backed off as his state, overnight, became the new focal point of a nationwide backlash over such legislation. Indiana for days has faced similar criticism for a related religious freedom bill.",center,center
John McCain Suggests Hillary Clinton's Use Of Personal Email Was Hypocritical,"Sen. John McCain (R-Ariz.) suggested Thursday that Hillary Clinton’s exclusive use of personal email while serving as secretary of state was hypocritical. ""This is the same individual that just excoriated the Bush administration for supposedly hiding communications within the administration,"" McCain said.",left,center
John McCain Suggests Hillary Clinton's Use Of Personal Email Was Hypocritical,"Sen. John McCain (R-Ariz.) suggested Thursday that Hillary Clinton’s exclusive use of personal email while serving as secretary of state was hypocritical. ""This is the same individual that just excoriated the Bush administration for supposedly hiding communications within the administration,"" he said.",left,center
John McCain Suggests Hillary Clinton's Use Of Personal Email Was Hypocritical,"Sen. John McCain (R-Ariz.) suggested Thursday that Hillary Clinton’s exclusive use of personal email while serving as secretary of state was hypocritical. ""This is the same individual that just excoriated the Bush administration for supposedly hiding communications within the administration,” McCain said.",center,center
Hillary Clinton: Obama Should Listen To Nancy Pelosi On Trade,Hillary Clinton urged President Barack Obama to listen to House Minority Leader Nancy Pelosi on trade. Pelosi took to the House floor Friday to oppose trade legislation Obama had personally lobbied for on Capitol Hill.,right,center
Hillary Clinton: Obama Should Listen To Nancy Pelosi On Trade,Hillary Clinton urged President Barack Obama to listen to House Minority Leader Nancy Pelosi on trade. House Democrats rejected Obama's trade agenda in overwhelming numbers on Friday.,right,center
Hillary Clinton: Obama Should Listen To Nancy Pelosi On Trade,Hillary Clinton urged President Barack Obama to listen to House Minority Leader Nancy Pelosi on trade. House Democrats rejected Obama's trade agenda in overwhelming numbers.,right,center
Hillary Clinton Urges Obama to Listen to Democrats on Trade Deal,"Hillary Rodham Clinton laid out a far more calibrated position on the deal than many Democrats and Republicans have taken. She declined to take sides on the Friday vote itself but instead allied herself with Democratic critics of the deal. Mrs. Clinton indicated that if she were president, she would not abandon the 12-nation Pacific trade deal.",center,left
Hillary Clinton Urges Obama to Listen to Democrats on Trade Deal,Hillary Rodham Clinton laid out a far more calibrated position on the deal than many Democrats and Republicans have taken. She declined to take sides on the Friday vote itself but instead allied herself with Democratic critics of the deal — without actually opposing it.,center,left
Hillary Clinton Urges Obama to Listen to Democrats on Trade Deal,Hillary Rodham Clinton laid out a far more calibrated position on the deal than many Democrats and Republicans have taken. She declined to take sides on the Friday vote itself but instead allied herself with Democratic critics of the deal.,center,left
"Huckabee announces 2016 White House bid, with focus on economy and security | Fox News","Former Arkansas Gov. Mike Huckabee announced Tuesday he is running for president. Huckabee ran for president in 2008, winning eight states including the first-in-the-nation Iowa caucuses before running out of money and exiting the race. Huckabee is the third Republican this week to announce a 2016 White House bid.",right,right
"Huckabee announces 2016 White House bid, with focus on economy and security | Fox News","Former Arkansas Gov. Mike Huckabee announced Tuesday he is running for president. Huckabee ran for president in 2008, winning eight states including the first-in-the-nation Iowa caucuses before running out of money and exiting the race. Huckabee has a strong following among the party’s evangelical Christian base.",right,right
"Huckabee announces 2016 White House bid, with focus on economy and security | Fox News","Former Arkansas Gov. Mike Huckabee announced Tuesday he is running for president. Huckabee, a former Baptist minister, ran for president in 2008, winning eight states including the first-in-the-nation Iowa caucuses. Huckabee has a strong following among the party’s evangelical Christian base.",right,right
Mike Huckabee on the Issues,"Mike Huckabee is a former Republican governor of Arkansas. He has been outspoken on a range of matters, particularly foreign policy and social issues like same-sex marriage.",center,left
Mike Huckabee on the Issues,"Mike Huckabee is a former governor of Arkansas. He has been outspoken on a range of matters, particularly foreign policy and social issues like same-sex marriage.",center,left
Mike Huckabee on the Issues,"Mike Huckabee is a former governor of Arkansas. He has been outspoken on a range of matters, particularly foreign policy and social issues.",left,left
"Washington gov, Seattle mayor ban official travel to Indiana in wake of 'religious freedom' law",Seattle Mayor Ed Murray and Washington Gov. Jay Inslee ban government-funded travel to Indiana. The statements are the latest boycott threats to emerge over claims that the law has the potential to discriminate against gays and others. 15 other states have introduced legislation in 2015 to craft or alter their religious freedom laws.,center,left
"Washington gov, Seattle mayor ban official travel to Indiana in wake of 'religious freedom' law",Seattle Mayor Ed Murray and Washington Gov. Jay Inslee ban government-funded travel to Indiana. The statements are the latest boycott threats to emerge over claims that the law has the potential to discriminate against gays and others. State lawmakers and Gov. Mike Pence have been defending and trying to explain the Religious Freedom Restoration Act.,center,left
"Washington gov, Seattle mayor ban official travel to Indiana in wake of 'religious freedom' law",Seattle Mayor Ed Murray and Washington Gov. Jay Inslee ban government-funded travel to Indiana. The statements are the latest boycott threats to emerge over claims that the law has the potential to discriminate against gays and others. 15 other states have introduced legislation to craft or alter their religious freedom laws.,center,left
Washington State To Boycott Indiana Over LGBT Discrimination Law,Washington Gov. Jay Inslee (D) announced Monday that he would ban state-funded travel to Indiana. The move comes after Indiana Gov. Mike Pence (R) signed a controversial new law. The law allows businesses to deny service to gay and lesbian individuals for religious reasons.,center,right
Washington State To Boycott Indiana Over LGBT Discrimination Law,Washington Gov. Jay Inslee (D) announced Monday that he would ban state-funded travel to Indiana. The move comes after Indiana Gov. Mike Pence (R) signed a law allowing businesses to deny service to gay and lesbian individuals for religious reasons. Connecticut Gov. Dan Malloy also took a similar stand.,center,right
Washington State To Boycott Indiana Over LGBT Discrimination Law,Washington Gov. Jay Inslee (D) announced Monday that he would ban state-funded travel to Indiana. The move comes after Indiana Gov. Mike Pence (R) signed a controversial new law allowing businesses to deny service to gay and lesbian individuals for religious reasons.,center,right
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Susan Rice: Netanyahu's planned speech will be ""destructive"" to U.S.-Israel relations. Obama has said he will not meet with Netanyahu ahead of his speech in March. Netanyahu was invited to speak in front of a joint session of Congress by House Speaker John Boehner.",right,center
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Susan Rice: Netanyahu's planned speech will be ""destructive"" to U.S.-Israel relations. Netanyahu was invited to speak in front of a joint session of Congress by House Speaker John Boehner. Obama has said he will not meet with Netanyahu ahead of his speech in March.",right,center
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Susan Rice: Netanyahu's planned speech will be ""destructive"" to U.S.-Israel relations. Netanyahu was invited to speak in front of a joint session of Congress by House Speaker John Boehner. Obama has said he will not meet with Netanyahu ahead of his speech.",right,center
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,Rice's comments were among the Obama administration's toughest on Netanyahu's speech. Netanyahu turned down an invitation to meet privately with leading Senate Democrats. Vice President Biden won't attend the speech.,left,right
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,Rice's comments were among the Obama administration's toughest on Netanyahu's speech. Netanyahu turned down an invitation to meet privately with leading Senate Democrats during his trip to Washington.,left,right
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,Rice's comments were among the Obama administration's toughest on Netanyahu's speech. Netanyahu turned down an invitation to meet privately with leading Senate Democrats during his trip.,left,right
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Gov. Chris Christie says he is the only candidate who is forthright and forceful enough to run the country. “Unlike some people who offer themselves for president in 2016, you won’t have to wonder whether I can do it or not,” he says.",right,left
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Gov. Chris Christie says he is the only candidate who is forthright and forceful enough to run the country. “Unlike some people who offer themselves for president in 2016, you won’t have to wonder whether I can do it or not,” he said.",right,left
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Gov. Chris Christie says he is the only candidate who is forthright and forceful enough to run the country. “I am not running for president of the United States as surrogate for being elected prom king of America,” he says.",right,left
Chris Christie Announces He's Running For President In 2016,New Jersey Gov. Chris Christie announced he's running for president in 2016. Christie told supporters of his plans in a phone call Tuesday morning. Christie led the state during catastrophic damage from Hurricane Sandy in 2012.,center,right
Chris Christie Announces He's Running For President In 2016,New Jersey Gov. Chris Christie announced he's running for president in 2016. Christie told supporters of his plans in a phone call Tuesday morning. Christie led New Jersey during catastrophic damage from Hurricane Sandy in 2012.,center,right
Chris Christie Announces He's Running For President In 2016,New Jersey Gov. Chris Christie announced he's running for president in 2016. Christie told supporters of his plans in a phone call Tuesday morning. Christie led the state during catastrophic damage from Hurricane Sandy.,center,right
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'",Ryan says he thinks Medicare can be a winning issue for their campaign. Ryan wants to make changes to Medicare for those retiring a decade from now but leave benefits for current retirees and those retiring soon in place.,right,center
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'","Ryan says he thinks Medicare can be a winning issue for their campaign. Ryan wants to make changes to Medicare for those retiring a decade from now, but leave benefits for current retirees and those retiring soon in place.",right,center
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'",Ryan says he thinks Medicare can be a winning issue for their campaign. Ryan wants to make changes to Medicare for those retiring a decade from now but leave current retirees and those retiring soon in place.,right,center
Obama Medicare Attack In 2008 Targeted McCain For Cutting $800 Billion From Program,The most recent back-and-forth between the Romney and Obama campaigns concerns which candidate would do more harm to people's benefits. The money being taken out of the system by the Affordable Care Act is mostly derived from limiting the expected rate of growth.,left,right
Obama Medicare Attack In 2008 Targeted McCain For Cutting $800 Billion From Program,The most recent back-and-forth concerns which candidate would do more harm to people's benefits. The money being taken out of the system by the Affordable Care Act is mostly derived from limiting the expected rate of growth in the program.,center,right
Obama Medicare Attack In 2008 Targeted McCain For Cutting $800 Billion From Program,The most recent back-and-forth between the Romney and Obama campaigns concerns which candidate would do more harm to people's benefits. The money being taken out of the system is mostly derived from limiting the expected rate of growth in the program.,right,right
Ryan facing Catholic prof complaints over budget comments ahead of Georgetown speech,The Catholic Church says it has a responsibility to help the poor. It says it doesn't have a duty to provide financial aid to the rich.,center,center
Ryan facing Catholic prof complaints over budget comments ahead of Georgetown speech,The Catholic Church says it has a responsibility to help the poor. It says it doesn't have a duty to provide benefits to the rich.,center,center
Ryan facing Catholic prof complaints over budget comments ahead of Georgetown speech,The Catholic Church says it has a responsibility to help the poor. It says it doesn't have a duty to provide benefits to the wealthy.,center,center
Georgetown Faculty Latest to Chide Ryan ,Rep. Paul D. Ryan has been excoriated by some Roman Catholic leaders. He claimed this month that his budget plan was inspired by the moral teachings of his Catholic faith. The latest criticism comes in a letter signed by nearly 90 faculty members and priests at Georgetown.,center,right
Georgetown Faculty Latest to Chide Ryan ,Rep. Paul D. Ryan has been excoriated by some Roman Catholic leaders. He claimed this month that his budget plan was inspired by the moral teachings of his Catholic faith. The latest criticism comes in a letter released Tuesday and signed by nearly 90 faculty members.,center,right
Georgetown Faculty Latest to Chide Ryan ,Rep. Paul D. Ryan has been excoriated by some Roman Catholic leaders. He claimed this month that his budget plan was inspired by the moral teachings of his Catholic faith.,center,right
"Romney reaffirms belief in marriage as between man, woman",Obama made the groundbreaking news in an interview with ABC. Romney had signed a pledge sponsored by the National Organization for Marriage promising to support a federal ammendment defining marriage.,left,right
"Romney reaffirms belief in marriage as between man, woman",Obama made the groundbreaking news in an interview with ABC. Romney had signed a pledge sponsored by the National Organization for Marriage promising to support a federal ammendment.,left,right
"Romney reaffirms belief in marriage as between man, woman",Obama made the groundbreaking news in an interview with ABC. Romney said it's up to the public to be the judge.,right,right
Romney: My 'Preference' Is Marriage Between A Man And A Woman,"Romney said he supports states' rights to make decisions on domestic partnership benefits, including hospital visitation. Romney's comments were far more measured than some other Republicans, who have openly accused the president of disrespecting religion.",right,center
Romney: My 'Preference' Is Marriage Between A Man And A Woman,"Romney said he supports states' rights to make decisions on domestic partnership benefits. Romney's comments were far more measured than some other Republicans, who have openly accused the president of disrespecting religion.",right,center
Romney: My 'Preference' Is Marriage Between A Man And A Woman,"Romney said he supports states' rights to make decisions on domestic partnership benefits, including hospital visitation. Romney's comments were far more measured than some other Republicans, who have accused the president of disrespecting religion.",right,center
Chick-fil-A Draws Huge Crowds for Appreciation Day,Long lines were seen outside Chick-fil-A restaurants nationwide. Many customers documented their visits on social media sites and shared their reasons for eating at the chain.,center,left
Chick-fil-A Draws Huge Crowds for Appreciation Day,Long lines were seen outside Chick-fil-A restaurants nationwide. Customers documented their visits on social media sites and shared their reasons for eating at the chain.,center,left
