Title,Summary,Predicted Bias,Stance
Same-Sex Married Couples To Get Federal Tax Recognition Regardless Of State," U.S. Treasury announces same-sex couples will be afforded the same benefits and responsibilities as their opposite-sex counterpart.
(Posted by The Advocate)",right,center
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","http://www.whitehouse.gov/the-press-office/2009/11/06/story5.html

If this is your information, you have been a victim of the new ""gun control"" bill
Posted on: November 13, 2009 by David Dayen (David_Dayen@redstate.com)
Washington: The new gun control bill that was passed in the Senate Wednesday is a very dangerous bill. It creates a gun-rights culture in this country. It is a law that violates the 2nd amendment of the US Constitution.
This is a dangerous law because it gives to a powerful federal government a great power to control any business activities of individuals or business organizations of a State. The bill provides for the confiscation of goods that do not belong to any person or company. It provides a law that puts us in the place of private persons or a Federal government.
This will have a significant impact on all individuals involved because the guns used in crimes are sold in the form of guns or gun parts. When that happens a person will use his own guns and the guns of criminals, when the guns that were used to commit a crime are sold in the form of guns or gun parts then that person will be in the place of a Federal government. Now we are in the role of a private person or a private company.
This will provide a great power to confiscate goods, and give a much greater authority to the Federal government to control the business activity of a private person, a person or company.
When it comes to guns, the power of a gun-felon will be in the hands of the gun-felon, not the gun-owner.
What is the point of this bill? Why should guns be confiscated? To say the least, a federal government is not supposed to be able to confiscate guns. I don't care if you are the head of a family, a business or a small government. These are just the laws that are supposed to keep us in a controlled world.
This bill is just one more example of the great power of the Government. This bill is just the beginning of the great power that the Government wants to have.
The gun-rights are just one more step in what we are seeing. We are seeing a greater Federal Government take over all of the personal and business activity of the private persons, individuals and small companies that this country is supposed to have. We are seeing a great power given to the Government.",left,left
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","calls for new assault-weapons ban, 10-round limit on magazines as part of gun control plan
(Posted January 18, 2013)

Obama to seek more gun control
President Barack Obama made a plea for gun control Wednesday, saying ""all options should be on the table"" while calling on Congress to enact ""some gun control legislation.""
His statement came as the White House sought to rally his own support for an assault-weapons ban and a 10-round limit on magazine capacity. In his own gun control statement, the president expressed hope that the proposals could ""ensure that Americans will never again see this senseless tragedy.""
The White House and congressional Democrats also discussed plans to strengthen the nation's background check system. The White House said that the Senate is considering two bills. The first would expand the federal background check system to include more gun buyers who can't afford a federal check; a second would require law-enforcement to run background checks before taking possession of a gun.
The president's comments came a day after more than a dozen lawmakers on both sides of the aisle joined with House and Senate Democrats to call for stronger gun legislation to reduce gun violence.
Several leading Republicans also joined Democrats to call on the president to take a more aggressive role in addressing the nation's violence.
Sen. Marco Rubio, R-Fla., was among the first to call for action. He criticized the president for making ""no effort at all"" to pass gun legislation, saying that he thinks the administration should try to enact gun laws by executive order.
""I am particularly disappointed by the president's lack of interest in any sort of broad gun control legislation -- a move he said was long overdue. If anything, Mr. Obama should seek to take additional actions that further restrict the rights of law-abiding Americans."" Rubio said.
Another outspoken Republican, Rep. Paul Ryan, R-Wis., called for ""strong federal action to address this scourge of gun violence and prevent future tragedies.""
Obama on Wednesday called on Congress to pass some gun control legislation, saying: ""If there's even one life that can be saved, then we've got an obligation to try.""
""This is not the time for a cosmetic look at things or a 'how's your day' sort of effort. This is something that needs to be done for real,"" the president said.

The President spoke to a crowd of children who were part of his national security working group that worked with White House counselors to come up with these gun laws",left,left
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","'s plan calls for a range of gun control measures.
The president's plan also calls for more mental health care.
The plan also calls for a gun buyback program and a ban on private sales of assault-style weapons.
Obama's proposals, as well as those being considered by Congress, are more liberal than his predecessors have offered on some gun rights, like banning large-capacity magazines, and are more aggressive in imposing restrictions on assault weapons and high-capacity ammunition magazines. Also, Obama is going to the gun lobby, including the NRA, for gun-safety advice, according to administration officials.
Obama's call for expanded mental health coverage and a ban on private sales of assault weapons was praised by many conservatives, including former New York Mayor Rudolph W. Giuliani.
""I applaud the president's efforts to improve our mental health system, to increase access to evidence-based treatments, and to make it easier for law enforcement to arrest and prosecute those who abuse or injure children,"" Giuliani said.
The NRA has also applauded the president for taking steps, as president, to curb the growing gun violence.
The gun lobby's leaders, who are members of the president's gun-rights group, told the White House they were pleased the president had taken steps to help children. The group had been pushing for a ban on semi-automatic rifles and a 10-round limit on magazine capacity, but that proposal was not considered.
A spokeswoman for the president's gun-control group told the Associated Press that ""a lot of progress has been made,"" but that the groups involved have been slow to respond.
""The president and his administration will take the lead on implementing these new policies that will ensure children will have access to mental health and school-based services, as well as access to firearms,"" said Mara Keisling, president of the National Rifle Association's legislative arm. ""Now is the time for action.""
A White House spokesman said the president hopes his proposals would have a ""minimal"" effect, while Senate Majority Leader Harry Reid, D-Nev., said it had the potential to ""have a massive impact.""",center,left
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","needs to step in before the president expands gun restrictions and makes a commitment to school security
In a meeting with lawmakers, Obama called on Congress to pass additional new restrictions on gun violence that will provide security and better public safety. The president spoke with children's rights advocates during a trip to Connecticut, and will also use his executive authority to appoint ATF director to lead federal firearms enforcement agency.
""I can't imagine anything more dangerous than having your gun out,"" Obama said. ""My daughters and the mothers of their children deserve to feel safe, and we don't have the resources or resources to get rid of firearms all the time.""
Obama said his administration would ""focus efforts"" on improving access to mental health services -- a key element in the administration's gun proposals.
Gun control proposals are also gaining momentum around the country, though the latest effort is most visible on the West Coast, where the White House plans to sign executive actions on a range of measures, many of which have been debated in the past year.
Among the president's efforts to ease federal restrictions are a call for a new federal assault-weapons ban and a 10-round limit on magazine sizes. Obama is expected to formally propose the new restrictions on Wednesday.
The president also is expected to sign or veto dozens of bills aimed at strengthening the nation's school safety and public health system, including an expansion of funding for mental health services, and creating a task force to evaluate how to effectively integrate school security.
Democrats, Republicans, and civil liberties advocates have been in a ""code red"" over gun restrictions in the past year, with each side claiming that more gun laws were needed to help fight the epidemic of mass shootings. Gun control advocates insist the federal government is doing everything it can to thwart gun violence, even as Republicans have called for more gun bans.
However, the latest push by the president -- especially his executive orders -- may be getting bipartisan support, with all four Republican co-sponsors of the gun-related measures, and some of the most centrist Republicans voicing support for the president's efforts.
The president is expected to propose new federal restrictions on high-capacity magazine purchases; ban assault weapons; require criminal background checks for all gun sales; and create a task force to evaluate how to integrate school security.
The president's gun proposals are likely to face a major uphill battle in Congress, where gun-rights groups and their Republican allies claim gun restrictions are necessary to address gun violence and that any increase in the number of guns being sold would violate",center,right
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","Obama on Wednesday called on Congress to pass several important gun-control measures, including a universal background check system for gun sales, more training for teachers and school personnel, and better mental health coverage. In addition to other measures, the president called on Congress to pass a ban on armor-piercing bullets. And in announcing his administration's plan to tackle gun violence in America's schools, the president promised he would use ""whatever weight this office holds"" to get the proposals passed.
On the campaign trail, Obama made it clear he would do more to keep guns out of the hands of gun-rights groups. And in 2009, he called for banning the sale of weapons and ammunition made in the United States. But he has not backed any such proposals that would prohibit the possession or importation of certain weapons. So gun-rights activists are increasingly calling for a ban on assault weapons and high-capacity magazines.
The president's calls come amid a national backlash over the events in Connecticut, where 20 children died and 11 were wounded following a school shooting last month.
The new proposals come as the federal government launches a massive effort to bolster and support mental health and school resource personnel -- the first step in what Obama has pledged will be a larger effort to curb the gun violence that has become the most common injury in America.
""What we know that the kids in Connecticut experienced in Connecticut is one in three children have a mental health issue,"" Obama said. ""But that doesn't mean that we should open our schools to potential violence.""
He called on Congress to pass a bill that would help schools with mental health training and to ban the importation of weapons used in crimes. The administration also plans to expand training for teachers so they can identify problems that might become a school gunman's first move. It also plans to hold a training camp for teachers this summer.
In an interview with CNN affiliate KYW-TV, where the story aired, Obama reiterated the need for a ban on assault weapons.
""This is something that is being called the 'assault-weapons ban,'"" the president said. ""And unfortunately, it's a good example of how our laws are not keeping up with the technology. These assault weapons have nothing to do with terrorism, nothing to do with mass shootings.""
Obama also called for additional background checks on private sales of firearms, saying it was a ""clear and present danger"" that people who should not have access to guns were doing so and that the best way to keep guns out of the hands of",left,right
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","calls for more gun control, pushes for ban on semi-automatic weapons and high capacity magazines
By John Wagner/The Times-News/Getty Images

President Obama calls for more gun control in Washington

President Obama speaks with children at the White House Wednesday after signing executive actions on gun violence.

President Obama called Wednesday for a new and tougher assault-weapons ban and a 10-round limit on magazines, as part of a comprehensive plan to curb gun violence that includes 23 steps he took without congressional action.
Already facing stiff opposition from gun-rights advocates and Republican lawmakers, the president called on Congress to pass several major changes to the country's current gun laws -- some of which are already being considered like the restrictions on semi-automatic weapons and high-capacity magazines.
Obama called as well for legislation to bar the possession and importation of armor-piercing bullets and to require criminal background checks for nearly all gun sales. The president, speaking at the White House, said he would use ""whatever weight this office holds"" to get the proposals passed.
""If there's even one life that can be saved, then we've got an obligation to try,"" Obama said. ""When it comes to protecting the most vulnerable among us, we must act now.... Let's do the right thing.""
The president was joined by four children who wrote to the White House about gun violence following the Connecticut mass shooting in which 20 children were killed. Though the administration faced some criticism for involving children in the program, they were positioned off to the side while Obama spoke.
Despite discussions earlier about addressing the pervasive violence in the entertainment and video game industries, the president's plan did not address those issues in depth. The plan, though, does call for a range of measures to improve access to mental health services and improve safety at America's schools.
The president, immediately after making his remarks, signed nearly two-dozen executive actions -- a step that has sparked objections from lawmakers who have warned Obama not to overstep his bounds.
Unilaterally, Obama on Wednesday directed federal agencies to share information with the federal background check system; proposed new rules to let law enforcement run full background checks before returning a seized gun; ordered the Centers for Disease Control to research causes of gun violence; required law enforcement to trace guns from criminal investigations; and took other steps. Plus Obama is nominating ATF Acting Director Todd Jones to officially lead the agency
The most controversial elements of the president's plan, though, continue to be the proposals he wants",left,right
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan","wants gun-control measures to cut down on mass shootings, improve school safety and crack down on gun trafficking. He will support many of the administration's gun control plans, but he doesn't necessarily believe they should go through Congress.
Source: White House press release, Wednesday, April 23, 2012",right,center
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan"," pushes gun control plan as part of his efforts to curb gun violence
The plan is a clear attempt to keep some form of background-check legislation on the books that could be used in case of future mass shootings.
Obama has already called on Congress to pass at least some background checks and a ban on most assault weapons. He has also said he is open to taking executive action if he feels the need to do so. That will be the first time Congress takes a comprehensive approach to gun control, as Obama is proposing a long-term ban on most high-capacity weapons and limiting the ability to import high-capacity weapons from other countries, including Israel.
""It is our solemn duty to protect those who cannot protect themselves,"" Obama said. ""If Congress fails to act on background checks, and other commonsense gun safety measures, the violence that plagues our communities will grow, flourish and become an intolerable challenge to our people.""
Obama has called for more than half a dozen measures aimed at reducing violence in the name of saving lives, including universal background checks for all gun sales, and new gun restrictions that allow local authorities to decide how weapons are returned to the proper owner.
Obama plans to sign an executive order requiring military-style assault weapons to be banned from civilian hands within three years. Obama wants the Bureau of Alcohol, Tobacco, Firearms and Explosives to report back annually on how many such weapons are made.
The White House has already drafted a White House executive action in a bid to get the issue off of Capitol Hill. The proposal aims to set up a mechanism to share information between federal agencies on such firearms.
Obama, who will travel to Connecticut Wednesday evening, also made a plea to Republican lawmakers to reject efforts to expand background checks or enact more gun control measures.
""If you try to come up with some proposals that do nothing to curb this scourge, I think you should call time on them. Don't try to sneak this into next year's budget and then claim you're serious when you're not,"" he said.
The president said the measures being considered ""are important to our national security and are an effective and fair response to the reality we face today, a reality that demands a response.""
But his opponents say the president hasn't offered any solutions on gun violence, just proposals to keep guns out of the hands of criminals and the mentally ill.
Rep. Bill Cassidy, R-La., the ranking Republican on the House Appropriations Committee, said Obama is not serious when he calls for more",right,center
"Obama urges new restrictions on assault weapons, magazines as part of gun control plan"," calls for more restrictions on assault weapons and high-capacity magazines, proposes changes in mental health and mental health policy, calls for more schools to hire resource officers and provide help for students with emotional problems
Obama said Wednesday that ""if there's even one life that can be saved, then we've got an obligation to try"" to curb gun violence and said the White House plans to use whatever weight the presidency holds to get the recommendations adopted.
The president said, in a wide-ranging address, that the solution to gun violence involves comprehensive solutions that ""are not based on an assault-weapon ban.""
The president said he is particularly focused on reducing gun violence in the context of the economy, noting, in particular, the economic challenges facing the American middle class.
He said Congress must also address the issue of mental health, citing the number of Americans committing suicide and mental health crises.
He also called for new research about the ways people feel when they are exposed to gun violence, saying he hopes the findings will help to reduce shootings and the psychological consequences of it.
Obama also called for new changes to the country's firearms background checks, saying that ""any other approach... would be as short-sighted as our current approach.""
The president acknowledged the difficulties facing the gun-control effort, including some Republicans who have refused to sign on to the effort in its current form.
But he said the White House's effort is not just intended to push for new laws, it also aims to help people understand gun violence, and to work together with Congress.
Obama, though, said there are some issues that remain unanswered and said he wants to ensure that ""every American feels that we're doing something to reduce the violence in our communities.""
Obama laid out a long list of gun-control measures in the address -- most of which the White House is already calling for -- including a number of provisions that include expanded background checks on gun sales.
For example, Obama said the federal background check system would be expanded to include transfers involving guns obtained through private sellers; a ban on possession of high-capacity magazines; limits on assault weapons, in particular, and high-capacity magazines; an assault-weapons ban; and bans on the sale, possession and transfer of certain high-capacity ammunition clips and high-capacity ammunition belts.
But the president said the administration will not change the current ban on high-capacity magazines -- in fact, it wants a change, to allow any military-style weapon -- as a way to ""cl",right,center
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","Obama's sweeping gun policy review is on the verge of becoming law
By MARK RALSTON
AP
June 24, 2012
A president on the brink of taking action on guns has a chance to send a message that his administration is serious about fixing a system that many in Congress say needs sweeping, sweeping change.
President Barack Obama has already put forward more than 2,000 legislative proposals to rein in gun violence. In all, about 2,000 legislative proposals to combat gun violence have been issued by the White House and the Democratic-controlled Congress.
The plan the president released Wednesday will be the strongest effort at gun control since President Ronald Reagan's.
In many ways, Obama's proposals are even more ambitious and far-reaching than previous government attempts to stop gun violence. This is likely because of the number of times the president is making proposals, and the sheer amount of work involved in the process. Obama was on a mission to make his administration a model for others. The Obama administration already has a huge number of executive actions that it says should all be implemented right away, including a proposal to require that all federal agencies report criminal histories to local police to help solve crimes. It also has dozens of proposals that it says could be immediately implemented, including new rules for the licensing and selling of firearms and ammunition.
But while the president is making these proposed changes, he is also sending them off to Congress to consider.
""The president wants to send these recommendations to Congress and the Congress will decide which of these recommendations it wants to pass on to the legislative branch,"" the administration's deputy spokesman, Josh Earnest, told reporters. ""I'm confident that they're not going to agree to some of these proposals they don't like, even if there's some merit in it.""
The president's plan also includes some significant changes to the way Congress is handling the funding of national programs to prevent and stop gun violence, such as school safety programs, mental health programs and the nation's gun trafficking laws.
The president's proposals on gun violence also have the potential to go beyond Congress by making major changes to how the federal government is spending its annual budget. The administration has proposed a proposal that would direct the Centers for Disease Control to start research on the causes and prevention of gun violence.
Congress is currently funding gun violence research at the same time it is spending the federal government on gun research. The administration's proposals would likely send more research dollars into the field and, ideally, spur a similar amount of new research that could have",center,left
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation"," President Obama unveiled a plan today to enact a series of reforms to reduce the threat of mass shootings, including an assault weapons ban, a ban on high-capacity clips and federal funding to improve school safety. The president would be making his policy proposals during a ""deep and broad"" review of existing gun laws, Vice President Biden announced at an event in the Oval Office today.
""I want to be clear: this effort is not the end of it,"" the vice president said today. ""This is an important step in this process. We are working hard on how best to reduce the likelihood of tragic gun violence, and that is why we are going to make this as comprehensive and robust a review as we can.""
As with past policy recommendations, the president's proposals would require congressional approval.
A senior administration official confirmed to ABC News that the administration was not considering any new executive actions before it had laid out the full set of plans. The official spoke on condition of anonymity.
One senior administration official said the president will be working with Senate appropriators to put together a version of his proposal that could be used to shepherd it through a Congressional process, where the president has more weight. Another administration official suggested this plan may be a short-term fix to address a looming problem of mass shootings, while the administration is also weighing a proposal to address domestic gun violence.
A senior administration official said the administration's proposal does not address the national demand for stricter gun laws, but instead seeks to reduce ""gun violence at the local level.""
Under the proposals, the federal government would offer federal funding to states for ""fire safety"" improvements and for mental health training. The White House says the money would help cities and states to respond to mass shootings.
In addition, the administration is looking at federal spending to fund police departments to train officers on how to respond to active shooters.
""This is not about funding more cops, it's about more officers,"" the president said. ""If you don't get your hands on the guns, someone else will.""
The president's proposals also call for a federal gun trafficking statute, which he will ask Congress to pass. In his opening remarks, Biden called the proposal ""one of the greatest public safety victories of our time.""
""This is a step toward eliminating the risk of mass shootings in America and making our schools safer,"" Biden said. ""By taking our children's lives and public safety seriously we can take this country to the next level, toward creating a safer and healthier nation.""
",left,left
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","The proposals:
""We should always strive to keep our children safe.""
""We must ensure a safe community so that no child is ever left in danger.""
""Schools and communities must have strong mental health policies and services so that no child is ever left in danger from such a violent environment.""
The cost: $500 million over 10 years, but likely more for additional programs.

The Gun Control Act of 1968
""The Gun Control Act of 1968 was legislation that set out to reduce the number of people killed by guns. The Gun Control Act of 1968 established a number of federal controls on gun ownership, including an arms embargo for the United States, banning certain weapons, and making it illegal to sell certain guns. The Gun Control Act of 1968 was enacted into law by President Lyndon B. Johnson and was signed by President Lyndon B. Johnson on February 20, 1968. The Act was signed into law by President Lyndon B. Johnson on February 20, 1968.""

Gun rights advocates had been warning of the danger posed by laws like the Gun Control Act of 1968. But, no one had heard anything since President Lyndon B. Johnson had signed it. The only ones who knew about the bill had been the president's aides.

Now President Barack Obama has finally released what has become known as the Obama gun control policies. The president has a team of people running the show: the White House, the office of the director of the Office of Management and Budget, and the Office of the Associate Attorney General.
The White House says that this is a major change in tone as far as the bill is concerned. The new approach is very different from that of the Bill of Rights, and it seems like they are trying to focus on what the public needs the most.
The new approach is going to be a comprehensive package of measures, and I will be the one to put forward my own ideas and my own suggestions, and I think it will be a major moment of change in this nation.

""The Obama administration is going beyond the failed ""gun control"" proposals that have dominated the congressional debate.""

""The administration is going beyond the failed proposals on background checks, assault weapons bans, the ban on military-style weapons and high-capacity magazines, in its effort to expand background checks for gun buyers.

""The proposal, however, does not go nearly as far as the gun control group that lobbied on behalf of the NRA.

""Instead, the administration is making changes to existing",center,left
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","The White House Proposals Would Restrict The Possession Of Guns By People And Institutions; Reinstate An Assault Weapons Ban; Restore A 10-Rounds Limit On The Magazine Of Ammunition; Provide Mental Health Programs For Schools; Allocate Money For More Police Officers; Expand A Federal Gun Trafficking Statute.
---
Follow this article on CapX, the Internet's premier technology and communications publication, or send a fax to 415-964-3025.
Source: White House, via White House/Press

The Obama administration released its final round of gun control proposals Wednesday, calling on the Bush administration's efforts to curb gun violence in this country to stand.
""In the end, we're going to need to address one of the most tragic trends in this country: the increasing number of gun homicides,"" said Attorney General Eric Holder. ""It's the culmination of a long and sad saga of violence and death around the country.
""The time has come for the United States of America to take a more comprehensive approach to combating the violence and terror that have been epidemic in our society for so long.""
The administration says its proposals -- which would be available to the public beginning October 17 -- are intended to help prevent more tragedies like the Newtown, Conn. school shooting that killed 20 first-graders and six staff members.
""There are people in this country who want to put our kids in harm's way,"" Holder said. ""This is going to be a comprehensive set of proposals that will allow communities to prevent more tragic tragedies like this.""
The administration calls its proposals, which are intended to apply to all firearms sales, include:
• Requiring that federal and state law enforcement officials go through a background check
• Enacting the ""Stand Your Ground"" law, which prohibits those who have been in a situation in which they should use deadly force
• Requiring that all ammunition sales be conducted in a licensed firearms dealer and a person under the age of 25
• Allowing for a 10-round limit on magazines
• Strengthening penalties for those who violate any of the regulations
• Providing money for research to help prevent gun violence
• And, according to the proposal, expanding federal mental health resources.
The proposal notes that, in recent years, the Centers for Disease Control, in collaboration with the nation's Department of Justice, the Federal Bureau of Alcohol Tobacco and Firearms, the Bureau of Alcohol, Tobacco, Firearms and Explosives and other agencies, has made a concerted",left,right
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","Obama's Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation
President Barack Obama unveiled his plan on Wednesday to help curb gun violence.
The president is proposing to:
- Offer more information to the public about how they can legally acquire weapons
- Offer more information to gun dealers about the law's requirements
- Require background checks for every gun purchase, including high-capacity ammunition
- Provide teachers better training about how to deal with active shooters
- Increase mental health services in schools
- Direct the Centers for Disease Control to conduct research on gun violence
- Direct federal agencies to work with the FBI, ATF and other agencies to create better background checks
- Strengthen penalties for felons who purchase firearms
- Create a federal gun trafficking law to restrict private gun sales between people
- Expand background checks for gun sales to all transactions, including private sales
- Restore the assault weapons ban and require gun owners to prove they have a valid hunting license
- Restore the ban on ammunition magazines to restrict their ability to be transferred between people
- Provide mental health care in schools
- Allocate more funds for law enforcement
- Offer school mental health services through mental health counseling
- Strengthen penalties for people who try to conceal a gun
- Provide more federal funds for school resource officers
- Strengthen regulations for gun retailers and ammunition producers
- Reinstate the assault weapons ban and add a 10-round limit on magazine size
- Support research into gun violence and mental health
- Promote the restoration of the 10-round ban on ammunition magazines
- Allocate funds to expand mental health services in schools
- Provide funding for additional school resource officers
- Strengthen regulations for gun retailers and ammunition producers
- Offer mental health services in schools through counseling
- Offer mental health services in schools through counseling for people with mental health problems
- Allocate $200 million to improve mental health resources in schools
- Promote more background checks for gun sales
- Promote more background checks for gun sales and ban high-capacity ammunition
- Strengthen penalties for felons who purchase firearms
- Add a federal law to restrict private gun sales between people
- Require that background checks be run by the ATF
- Require the president to sign an executive order to prohibit the ATF from using its position to influence the gun industry
- Offer more mental health resources in schools
- Expand mental health services for people with mental health problems
- Provide money",center,right
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation
Obama's gun-control package
New York Times | Washington Post | NBC News | Newsweek | Los Angeles Times | Newsday | New York Daily News | Washington Post | Bloomberg News | Washington Post | Los Angeles Times | Reuters | New York Daily News
Source: http://www.whitehouse.gov/sites/default/files/omb/files/files/2011-09/proposals-for-a-comprehensive-approach-in-gun-control.pdf
Sources:
White House Press Office (press contact):
Michael Bender
Mark S. Friedman, senior adviser
Washington
April 13, 2012
(202) 207-5443
(202) 462-6981
Press Office of the Vice President for Public Information (press contact):
Julie E. Bohn
Vice President of Governmental Affairs
(202) 501-9012
Vice President's Office (Press/Press Office):
Michelle Boorstein
Public Affairs Officer
(202) 205-1718
Vice President's Office (Press/Press Office):
Joe Biden
White House Correspondents Association (WHCA)
Washington, D.C.
April 12, 2012
(202) 216-4526 or 212-202-4146 or 212-202-4214
(202) 693-5443
(202) 215-4420
(202) 688-2662 or (202) 693-5330
(202) 743-4902
Email: mbohn@whitehouse.gov
Email: jbohn@whitehouse.gov
Contact: (202) 207-5443 or (202) 207-5446
E-mail: jbohn@whitehouse.gov
E-mail: jbohn@whowhoeconsulting.com
Office of the Vice President for Public Information:
Randy Martin
White House Office of Press Secretary
(202) 207-5444
(202) 706-4935
Email: rmartin@whitehouse.gov
Contact: (202) 206-4935
Website: http://www.whitehouse.gov
Washington, D.C.
April 8, 2012
(202) 207-5443 or 202-207-5443
(202) 214-9338",center,right
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","Obama Proposals On Gun Control Surge Across The Country
President Barack Obama unveiled Tuesday his most sweeping effort at gun control policy reform in a generation, a package of proposals aimed at protecting gun owners and ensuring America’s children are safe.
The proposals, released in four sections, address three broad categories of gun control: gun trafficking in schools, school safety and mental health services for students and parents.
The proposals, presented before an audience of both lawmakers and advocates, take aim at the nation’s largest problem: how often the United States’ children are on the gun-control dole.
“We have an obligation as a nation to address this problem that is killing more young people than we can count,” Obama said. “I intend to use whatever weight this office holds to make them a reality.”
The president’s first task is ensuring that gun-owning Americans are secure, and his plan promises to do that by creating a new federal crime called “firearms trafficking,” the disclosure of which will require a background check.
Congress would have to enact a “gun registration” law that would allow people to buy rifles, shotguns or carbines and have a gun background check conducted within 48 hours.
But that won’t be enough.
Obama’s first set of policy proposals is broken down into four sections, as outlined below.
Section I: The president proposes requiring all federally licensed gun dealers to keep records of all sales of guns and ammunition and to register and track the gun sales and transfers in a manner that would prevent straw buyers from re-selling a gun to someone else, and that would create the capacity to prevent a gun-trafficking ring from growing to include the government.
“This law is already in place in most states and the federal government, but Congress has done nothing,” Obama said. “Instead of doing something, we will do something.”
To accomplish these requirements, Obama’s proposal will ask federal regulators to issue a request for proposals and seek $1.4 billion in new federal funding for a new law enforcement agency, which would be focused on trafficking guns and ammunition into the country.
The president will request additional federal money for a federal gun trafficking enforcement unit and will allocate $250 million to the Department of Justice’s Justice Trafficking Center, a non-profit that will focus on fighting gun trafficking and gun trafficking networks.
Section II",left,center
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","This is one of the least-known government policies of President Barack Obama
The administration on Wednesday unveiled the most sweeping gun policy overhaul in a generation, offering a package of recommendations that would overhaul one of the nation's most controversial gun-safety laws, require criminal background checks for gun sales, remove the ban on high-capacity ammunition clips, provide mental health care for children in schools, implement a federal gun trafficking law and more.
In an effort to touch on all four of those elements, the president recommended requiring criminal background checks for all gun sales; reinstating the assault weapons ban; restoring a 10-round limit on ammunition magazines; eliminating armor-piercing bullets; providing mental health services in schools; allocating funds to hire more police officers; and instituting a federal gun trafficking statute, among other policies.
But doing so requires congressional approval, which will happen because the administration hasn’t provided sufficient information about its proposals. In response to the president's plan, congressional leaders must pass a bill to enact gun-related legislation. It’s unknown whether such a bill has been introduced.
The administration is counting on lawmakers’ support to take this effort forward and push it through the process, officials said. If lawmakers don’t, though, they will simply keep pushing it, they said.
The president’s plan would also require criminal background checks for gun sales, in addition to gun dealers who do not have those background checks, which would make it more difficult for criminals and abusers to sell weapons.
Obama’s proposal is also part of a series of measures designed to combat the rising number of mass shootings, with the administration hoping that the push toward stricter gun laws and the effort to combat a crisis at their root will result in a much-needed measure of public support in the effort. In April, the administration announced the rollout of a 10-year assault-weapons ban, which is meant to crack down on gun manufacturers that sell assault weapons to people in the United States.
The administration also said in an initiative last week that would fund better training for law enforcement and first responders to active shootings in schools and other settings.
Last month, the administration said it will expand the use of mental health counseling in schools and will begin a federal gun trafficking crime, which the administration said will help law enforcement agencies respond to illegal gun sales.
The administration’s proposal is not the last of Obama's gun-safety measures.
At the moment, there are roughly 800 active",left,center
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation","Gun control proposals revealed; Obama's effort pushes for new limits on high-capacity magazine.
By Amy Arar
WASHINGTON -- President Barack Obama on Wednesday laid out a sweeping plan to combat mass shootings in the country, drawing upon the administration's own top law-enforcement officials to push for better training, enhanced federal law enforcement, and a federal gun trafficking law.
""This is a moment of reckoning,"" Obama said in a speech highlighting the nation's gun laws, which he called a ""burden"" that will soon have to be met. ""It is a moment of reckoning for all of us who want a government that is strong enough to provide for its people and protect its communities and its future.""
Obama's proposal, which came at the end of a month-long review process spearheaded by Vice President Joe Biden, includes five pieces of legislation. The administration is recommending that the U.S. Department of Justice create a new federal gun trafficking law; create a federal gun trafficking task force to help the government enforce the law; require criminal background checks and gun sales records to be created for all gun sales; institute background checks for all gun sales; prohibit those in possession of firearms who are subject to a restraining order from buying additional guns; and require new mandatory mental health screening for those buying any gun from a federally licensed dealer. The cost of the plan, senior officials said, would be roughly $500 million, which may come from other federal funds.
The president will also recommend an expansion of the Federal Emergency Management Agency, creating an expanded position to oversee the disaster response; an increase in funding for school mental health programs; an end to the gun ban in some school districts; more funding for mental health treatment for law enforcement officers; greater support for public safety officers; and more resources for school security. The president would like to see the government commit more funding toward police officers, first responders and school officials.
The administration also recommends a package of 23 executive actions to take immediately to reduce gun violence. These include increasing resources for law enforcement officials to support active shooter training, increasing funding for school security personnel, and creating more programs that help law enforcement in active shooting situations.
The president on Wednesday will also propose nominating Mr. Jones as acting director of the Bureau of Alcohol, Tobacco, Firearms and Explosives, and will continue the review process he began for Vice President Joe Biden last month.
The president wants the review to be completed by the end of the week to bring the plan up for presidential signature, which could happen as early as",left,center
