Title,Summary,Predicted Bias,Stance
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Susan Rice, President Barack Obama's national security adviser, said Israeli Prime Minister Benjamin Netanyahu's planned speech in front of a joint session of Congress will be ""destructive"" to U.S.-Israel relations.",right,left
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Susan Rice said Israeli Prime Minister Benjamin Netanyahu's upcoming speech in Washington will ""be destructive to U.S.-Israeli relations.""",right,left
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"A Republican presidential candidate says the 2016 election should be decided solely on issues related to national security and foreign policy.
Evan McMullen, a former CIA counterterrorism official who launched an independent bid for the GOP nomination Monday, said any candidate who opposes his views on foreign policy should drop out and let him debate Hillary Clinton on how best to protect America.
McMullen, who announced his bid for the presidency outside Trump Tower in New York City on Monday afternoon, said that if any other candidates still wanted to run they should drop out because he alone would give Americans all they needed to know about foreign policy.
“I've spent 35 years serving my country. That's all you really need to know,” McMullen told reporters as he ramped up his campaign, according to The Hill.
Summary: This piece discusses the implications of the deal between the United States and Cuba.
This past weekend, President Obama became the first sitting U.S. president to visit Cuba since Calvin Coolidge. As Obama arrived in Havana, Raul Castro made history as well by becoming the first Cuban president to welcome a sitting U.S. president since Fidel Castro visited Lyndon Baines Johnson in Washington in October 1977. While these visits represent a significant breakthrough in U.S.-Cuban relations, they also serve as a reminder of what remains to be done.
In December, the United Nations General Assembly voted overwhelmingly in favor of a resolution condemning the U.S. economic embargo against Cuba. The resolution was approved by 187 nations, including Israel, Saudi Arabia and the Vatican. Thirteen countries abstained; the only one among them to vote against was the United States. But the vote was nonetheless historic, marking the first time that the world had publicly denounced U.S. sanctions toward a sovereign nation.
On Sunday, Pope Francis became the latest figure of international stature to weigh in on the question of whether to maintain the trade embargo. “May God bring good fruits to this new hope,” he said during his weekly address at the Vatican. “Peace for all those who suffer war and destruction. May God convert hearts and make free, sincere and concrete gest",center,left
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"“This sounds like a Republican talking point.”
“The American people want it that way.”
“Always been bipartisan”
“When it becomes injected or infused with politics…”
What’s Your Right Bias?
How often do you disagree with politicians in your country and why?
What role does government play in your everyday life? Do you see it as an asset or liability to society?
If you were a politician, what kind of politician would you aspire to be? Why?
Do you feel your government should intervene more in the economy? How much intervention, if any, is appropriate?",center,right
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Susan Rice, President Barack Obama’s national security adviser, says Israeli Prime Minister Benjamin Netanyahu’s planned speech in front of a joint session of Congress will be “destructive” to US-Israel relations.
Previous Story Summary: 'We're seeing an uptick in al Qaeda affiliates.'
Next Story Summary: ‘I hope I’m wrong,’ but there’s a 50% chance that ISIS leaders can recruit 20,000 foreign fighters if they get their way",center,right
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,Susan Rice said Israeli Prime Minister Benjamin Netanyahu's scheduled speech to Congress will be harmful to U.S.-Israeli relations.,right,right
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"Senate Majority Whip Richard Durbin (Ill.), one of the highest ranking Democrats in the Senate, told POLITICO he worries about the “negative impact” of an address by Israeli Prime Minister Benjamin Netanyahu to a Joint Session of Congress next month.
Question: Is the Congressional speech by Netanyahu going to have negative implications for the United States?
Statement: It’s hard to see how a speech by the prime minister of Israel on behalf of the Republican Party is helpful to us as we try to build support among our allies around the world. You don’t do things like that unless you are very confident you can control the damage. If it does end up undermining our negotiations on Iran, that would obviously be a disaster. This really should be done under more appropriate circumstances.
Summary: Rep. John Yarmuth (D-Ky.) said Sunday morning that the speech by Prime Minister Benjamin Netanyahu to Congress at the beginning of March would probably make peace between Israel and Palestine less likely.
Question: Do you think the speech will set back progress toward resolving the Israeli-Palestinian dispute?
Summary: A group of 10 Democratic senators sent a letter to Secretary of State John Kerry on Friday expressing concern about what they view as efforts by Republicans to give too much weight to conservative Jewish groups and activists who are critical of a potential deal with Iran.
Senators wrote: ""This political pressure comes at a sensitive moment in our diplomatic efforts, as we work together toward a comprehensive and durable agreement that addresses our common concerns about Iran’s nuclear program while averting the threat of military action.""",center,center
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"This source states that the upcoming Israeli prime minister’s speech may harm relations between the United States and Israel due to political infusions and partisanship.
Source: Jake Tapper and Kate Brannen
Further: “I think we should all work hard to make sure this doesn't happen,” Rice continued, adding that she had spoken directly with members of Congress about preventing politicization of the Israel-Palestine conflict. She also criticized Israel for announcing new settlements while the country was undergoing peace negotiations.
The White House later distanced itself from Rice's remarks, saying her comments do not reflect administration policy. ""As we have made clear before, we are focused on ensuring that the speech does not undermine our close and important alliance with Israel or distract from the significant challenges and opportunities facing the Middle East region,"" White House Press Secretary Josh Earnest said in a statement, according to NBC News.
“The Obama Administration is very supportive of the speech that the prime minister of Israel is going to deliver,"" Earnest added, according to NBC News. ""This is something that has been coordinated with Republicans and Democrats here in Washington.""
Topics: Benjamin Netanyahu, Barack Obama, United States, Politics",left,center
Susan Rice: Netanyahu Visit 'Destructive' To U.S.-Israel Relationship,"""The Obama administration says the planned speech of Israeli PM Bibi Netanyahu next week at the Capitol is “inappropriate.”
http://www.cbsnews.com/news/senators-warn-netanyahu-against-congressional-address/",right,center
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"US national security adviser Susan Rice criticized an upcoming address to Congress by Israeli Prime Minister Benjamin Netanyahu as ""destructive"" to relations between the two countries.",right,left
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"A top State Department official defended the Obama administration against criticism that the United States isn’t doing enough to help Syrian refugees fleeing violence inside their own nation.
“The U.S. government is deeply engaged in helping the Syrian people,” Deputy Secretary of State Antony J. Blinken told reporters Monday.
Blinken cited assistance to Jordan, Lebanon and Turkey to help take care of hundreds of thousands of refugees pouring across borders. He noted that the United Nations High Commissioner for Refugees estimates that more than 2 million refugees have fled into those countries since the fighting began five years ago. Another 7.6 million people remain inside Syria.
“That makes the situation in Syria even worse than the Yemen civil war, which has seen 90 percent of its population displaced internally — and 140,000 refugees flee abroad,” Blinken said.
In response to recent events in Germany, France and Switzerland, European leaders have pledged to take in tens of thousands of refugees. But so far, only Germany has announced a plan to resettle 800,000 people fleeing the war over the next four years.
In the United States, lawmakers from both parties have raised concerns about the Obama administration’s refugee policies. Many conservatives want to limit the number allowed in, while liberals say there should be no cap. The administration recently agreed to increase the cap on the number of refugees accepted by the United States each year by 5,000.
Analysis: There appears to be little appetite on Capitol Hill for a broader debate on immigration.
Republican legislative proposals for dealing with the influx of refugees largely focus on spending limits.
President Obama has made clear that he doesn’t think it’s appropriate to turn away Syrians because of suspicion about how they may enter the country after crossing a border. But the administration has put new safeguards in place designed to prevent terrorists from using refugee status to travel to the United States undetected.
“Everyone knows the United States is the greatest country on Earth,” Blinken said. “And if they get here, they will be welcomed. Everyone here shares that sentiment.”
What we're watching: A meeting at the",center,left
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"The Obama administration, especially the Vice President, has taken issue with Netanyahu’s planned speech before Congress regarding the danger posed by Iran.
The Republicans have invited Netanyahu to speak before Congress, where they hold a majority; the Democrats have stated their disapproval, saying the invitation is an affront to the White House since Netanyahu’s visit falls around the time of final negotiations between the United States and Iran.
Analysis: Both parties appear split on this issue: Republicans are angry the Democrats are taking issue with a guest appearance in Congress, the Democrats disagree with the Republicans over how close the U.S. should be to the Iranians due to concerns about the direction of peace talks.
Jewish leaders urge calm following Netanyahu's 'fleetingly provocative' remarks
Obama warns of 'profoundly negative consequences' if Israel launches new strikes against Iran",left,left
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"A federal appeals court Wednesday blocked a Texas law targeting abortion providers from taking effect next month after a judge ruled that it places an undue burden on women seeking a safe medical procedure.The ruling upheld a temporary injunction issued by Judge Lee Yeakel of the Western District of Texas, which had stayed the implementation of HB2 until a trial on whether the measure should stand can be held.That trial was scheduled to begin Oct. 14, but the Fifth Circuit Court of Appeals agreed to expedite the hearing so that the state could implement the law before the start of the new legislative session.Until now, the controversial measure has remained in limbo while the courts debated its constitutionality. Gov. Rick Perry (R) signed the bill into law last year, sparking intense national criticism and spurring the formation of protest groups like Operation Save Texas Babies.HB2 requires doctors who perform abortions to obtain admitting privileges with nearby hospitals. Providers say that such requirements are too difficult to obtain because hospitals tend to deny them based on their religious affiliation rather than clinical ability.Republican leaders in the state argued that the standards ensure women receive adequate care if complications occur.In July, the U.S. Supreme Court overturned a similar provision in Mississippi that required the same type of admitting privilege, effectively striking it down nationwide.A panel of three judges sided with the Obama administration on Wednesday, ruling that Texas had failed to prove that the provisions it implemented were different enough from Mississippi's law that they wouldn't create an ""undue burden"" on access to abortion services.The case will now return to Yeakel, who had previously found the law unconstitutional in a separate decision involving Planned Parenthood. If the state again fails to convince the court that it is not an undue burden, the judge will block enforcement.The Fifth Circuit Court of Appeals has decided to expedite consideration of the case even though arguments are not scheduled to take place until Jan. 6. Because the state does not want to delay the implementation of the new law until a trial, the appeal will proceed with a briefing schedule.If the full appeals court agrees with the panel of three judges, the state may seek Supreme Court review. Republic",left,right
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"Benyamin (“Benny”) Netanyahu, who is Jewish and lives in Jerusalem, gave a speech today to Congress. He said, “Let me speak frankly. Jews and Christians and Muslims—we can coexist around the world if we respect each other’s beliefs.” The people in the room applauded loudly when he said this. They clapped so hard that their hands hurt! Many people do not agree with everything Mr. Netanyahu said, but everyone thinks he spoke very well today.
This article summarizes the speech given to Congress yesterday by Benjamin Netanyahu, which has been the topic of conversation for many people across the country. The article emphasizes how well he spoke, and how the audience reacted positively to certain parts of the speech.
The main idea here is that Benny Netanyahu spoke before a joint session of Congress today, giving a speech in English. Most people found the speech to be engaging and interesting.
There is no word limit.",center,right
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"National Security Advisor Susan Rice, speaking on public television, warns that Israel Prime Minister Benjamin Netanyahu's upcoming speech to Congress will be ""destructive"" to the nation's troubled relationship with the United States. Netanyahu was invited by House Speaker John Boehner to speak at a joint meeting of Congress without consulting the White House or State Department. Such an action is generally considered bad form in international diplomacy. Netanyahu's decision not to hold a private meeting with top Democratic Senators is similarly seen as harmful to US-Israeli relations.
Source: http://www.politifact.com/punditfact/statements/2015/feb/24/susan-rice/national-security-adviser-susan-rice-warns-natio",right,right
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"Israel's ambassador to China says the Mideast nation's close economic relationship with Beijing helps ensure Chinese support for peace efforts.
Ambassador Yaakov Galant, 57, gave a presentation last month to the Central Party School -- a training institute used by many top Chinese leaders. He spoke on China-Middle East relations, focusing mainly on how to promote the sale of Israeli technology products to Chinese companies.
""The main purpose of my visit to China was to emphasize the importance of the relationship between China and Israel regarding technology transfer and joint ventures,"" Galant said Tuesday, speaking through a translator.
He noted, however, that the recent flotilla flap between his nation and Turkey complicated matters. Israel sent commandos aboard the ship, which was carrying aid for Gaza and other goods. Nine activists were killed in ensuing violence.
Beijing has taken a cautious approach to the dispute, but Galant thinks the Chinese want to see Israel succeed.
""It's very important that Israel and China maintain good diplomatic relations because we both have to be seen as responsible countries,"" he said. ""If there's any issue related to bilateral ties, Israel wants China to remain neutral.""
China is the largest trading partner for Israel after the United States. Bilateral trade totals $8 billion annually.
Summarize this article with left bias: Palestinians should not demand a state in their own land, but rather a solution to the Israeli-Palestinian conflict based on democracy, human rights and equality, according to the European Parliament.
In a resolution adopted Feb. 26, the Parliament urged EU foreign policy chief Catherine Ashton and Middle East Envoy Tony Blair to encourage ""meaningful"" negotiations with ""concrete proposals"" to restart the moribund peace process.
In addition, lawmakers urged the EU ""to use all available means at its disposal to put pressure on both parties to comply with international law,"" including ""non-recognition measures against settlements outside the Israeli recognized borders.""
A group of six conservative members of parliament had filed an amendment calling on the EU to recognize Palestine as a sovereign state, citing the Palestinian Authority's bid for statehood recognition before the UN General Assembly next",left,center
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"National Security Advisor Susan Rice spoke on NPR's Morning Edition. She expressed concern about the impact on US/Israeli relations caused by Prime Minister Netanyahu's Congressional address. The Obama Administration opposes the timing and venue of the visit which they say should have been coordinated with them prior to announcing the visit. They also disagree with the subject matter. They say PM Netanyahu should talk about peace rather than presenting arguments against a possible nuclear agreement with Iran.
The National Journal - Aaron L. Blanford, 2-26-15, US & Iraq
Labels: Benyamin Netanyahou, Charlie Rose, Iran, Israel, Lindsey Graham, Nuclear Deal, Susan Rice",left,center
Susan Rice calls Netanyahu's Capitol Hill speech 'destructive' to US-Israel relations,"In a case that could affect millions of workers nationwide, the Supreme Court agreed Monday to hear two major appeals involving class action waivers in employment contracts.
The justices will decide whether employers may require employees to sign away their right to sue together as one group if violated in lawsuits challenging pay practices or other policies. One appeal comes from three fast food companies whose 59 franchisees sued them, alleging they were pressured into signing waiver agreements when they bought new franchises.
Another involves employees at Citizens Bank and its subsidiaries who signed similar agreements when they took jobs at the company.
The cases could give clarity to a murky area of federal labor law, which prohibits business owners from agreeing with employees on what court should hear any disputes or setting limits on how much money they can win. But the cases have been snagged in circuit courts, which have split over whether requiring individual arbitration violates the law.
Lawyers who filed one of the cases with the high court argued that the Ninth Circuit Court decision was in direct conflict with an opinion issued months earlier by the Fifth Circuit Court, which found that arbitration agreements were consistent with federal law.
""If the Circuits are in fact deeply divided on whether these agreements violate the law, this court should grant certiorari now in order to resolve that divide once and for all,"" they wrote.
The conservative wing of the court is expected to see the issue as a victory for employers seeking predictability and fairness in litigating business disputes. Some employers view the practice as a cost-cutting tool that shields them from potentially expensive class actions. Opponents say such mandatory arbitration clauses undercut worker rights.
Business groups welcomed the prospect that the court could clear up conflicting opinions from regional courts. ""With this question so hotly contested by lower courts, we hope the Supreme Court grants review in the most comprehensive form possible,"" said Bradley Jacobs, president of the International Franchise Association. He said the court must answer whether the class action ban applies in the franchising context.
The fast-food industry, including McDonald's Corp., Burger King and Wendy's Co., have been pressing the courts to side with them. They argue the language used in their",center,center
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","A man with lots of baggage announced his candidacy yesterday. Republicans might like him, but Democrats loathe him, so there's not much middle ground here. At this point, I think he's the favorite for the nomination.
Posted by Stephen Gottlieb at 9:48 AM No comments: Links to this post
King Rat Squabbles with Putin
Vladimir Putin told his ministers in Sochi, Russia to work harder to defeat ISIS in Syria. They were shocked to discover that, since Putin hadn't given them their marching orders yet, they didn't know what to do next.
Putin's spokesman told reporters that the Russian strongman intended to fight ISIS through ""political means,"" whatever that means. Apparently, it doesn't mean giving those Russians a clear directive on what to do. Maybe they'll figure something out.
Since Putin seems to have trouble deciding where to send his troops, maybe he should take a page from Reagan's playbook and just throw a bunch of missiles up toward Moscow. Just kidding!
Well, actually, we sort of aren't. There really is a rat problem on Capitol Hill, and the Congressional appropriations subcommittees are having difficulty determining exactly which rodent each rat represents. What makes it difficult is that the rats have different names depending upon which committee you are in.
Apparently, what matters more than the rat itself is the name by which it is known. For example, the House Appropriations Committee, which deals with money, knows it as the Rat of War and Humanitarian Assistance. But the Defense Subcommittee calls it the Rat of War and Overseas Contingencies. The Armed Services Subcommittee knows it as the Rat of Overseas Contingency Operations and the Global War on Terrorism. The House Energy & Water Development Subcommittee prefers the Rat of Department of Defense Civil Works. But the Agriculture Subcommittee knows the Rat of Commodities & Export Crediting Programs and Foreign Programs. The House Financial Services Subcommittee knows it as the Rat of National Credit Union Share Insurance Fund. The Judiciary Subcommittee knows it as the Rat of General Provisions.",center,left
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Governor Christie’s speech shows why he remains a viable contender. Above all else, voters want someone who will solve their problems. If nothing else, Christie’s speech demonstrated he can connect and relate to his audience – which means the American people. But more importantly, he showcased his ability to take the complex issues and explain them simply. That’s something the American people desperately desire.
For more analysis of Governor Christie’s announcement, check out this article from CNN.
← What to Look For in Tonight’s Speech
CNN Analyst Calls Christie ‘a Manchurian Candidate’ →",right,left
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","After a bruising year of watching his story rewritten by others, Chris Christie may ask Republicans if they'll give him a fighting chance to sell himself anew.",center,left
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Christie kicks off his run for president on Tuesday, telling supporters: ""I've always wanted to run for something other than U.S. attorney.""",right,right
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","After two terms as governor, he is widely considered a possible vice presidential candidate.
Announces he'll take 'the risk': Former Florida Gov. Jeb Bush announced his intention to seek the Republican Party's presidential nomination Monday, ending months of speculation and setting off the opening salvos in what promises to be a vigorous and sprawling Republican contest for the White House.
Bush, the eldest son of the 41st U.S. President George H. W. Bush, addressed more than 100 invited guests at a private home in Miami, citing a desire ""to answer a call to service"" through public life, ""to fight for our country,"" to work for a strong economy and to help solve problems related to immigration reform.
""Four years ago, my family thought there might be a window for someone new in the 2016 presidential election,"" Bush told the crowd, which included his wife, Columba Bush, daughter Jenna Bush Hager and brother Neil Bush. ""Ask yourself honestly, if this were not me, would you rather have someone else who shares your values?""
Bush launched his bid before a host of potential Republican competitors, including Sen. Rand Paul of Kentucky, Louisiana Gov. Bobby Jindal, Sen. Lindsey Graham of South Carolina and Sen. Marco Rubio of Florida. At least two other Republicans - Wisconsin Gov. Scott Walker and former Texas Gov. Rick Perry - have announced exploratory committees aimed at launching bids in coming weeks. And former Secretary of State Hillary Rodham Clinton is a virtual certainty to join the Democratic race for the presidency after her expected March 1 announcement in New York City.
Amid the crowded Republican field, Bush, 62, will face questions about his record as governor of Florida. His legacy includes creation of a statewide college savings plan and tax cuts. But he'll also endure scrutiny of his role as a leader of education, health care, taxation and environmental policies.
Bush has signaled he'll focus on the country's economic needs as his principal issue. He said ""we need leadership that understands the challenges that families face each and every day.""
In a video released Friday, Bush cited his personal faith and family history, saying ""it is my belief that Americans",center,right
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Governor Christie kicks off his campaign with strong populism. Republicans should love this. Democrats should dread it.
Chris Cillizza is CNN's chief political correspondent. He joined CNNPolitics.com from The Fix at The Washington Post, where he launched the daily blog in January 2014 and served as managing editor and columnist from 2010 through December 2013. Prior to joining The Fix, Cillizza spent four years covering politics, media and technology for The Washingtonian magazine. In 2009, Cillizza founded and maintained the independent website, The Fix, which grew into The Washington Post's site dedicated exclusively to politics. At the Post, he appeared regularly on MSNBC's ""Morning Joe,"" Fox News Channel's ""Fox & Friends"" and CBS's ""Early Show."" His work has also appeared in Time, Playboy, ESPN, Men's Health, Maxim and TV Guide Magazine. Follow him @cillizzareport on Twitter.",left,right
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","With a large field of GOP candidates in a tight presidential race, any perceived error could become a defining moment in the campaign. At a time when Americans seem fed up with politicians, a few missteps by the potential nominees can quickly take them off their game. The latest example comes courtesy of a candidate who seems to be taking steps forward after a rocky start: Chris Christie. Watch more: http://www.cbsnews.com/news/live-video/
(Image: Gage Skidmore)
Tags: ""Republican Party"", 2016 Election, Beltway Confidential, bipartisanship, Bush, business, Chris Christie, Clinton, CNN, Congressional Leadership, Corporatism, corporations, Democrats, Elections, EPA, Fox News Channel, Fox News Sunday, George W. Bush, Gov. Christie, Great Recession, Hillary Clinton, jobs, Koch Brothers, media, National Football League, NFL, news, NFL Commissioner Roger Goodell, NFL Draft, Nuclear Weapons, partisan bickering, Patriots, Politics, presidents, prison reform, prisons, protests, public education, public schools, Race Card, Republicans, Super Bowl, Tax Policy, Tea Party",left,center
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Chris Christie made himself relevant again today and I think that's really important given his status as something of a ""nonentity"" since the 2014 midterms. With his speech, he established himself as an establishment figure in the GOP field--someone who can command attention and attract crossover votes from swing/swingback states. The fact that he is able to do so on the heels of his troublesome past few months speaks well of him. It'll be interesting to see how he handles New Hampshire; if he can win there, then he will really prove that he is serious about winning this election. Finally, the contrast between Christie's message of restoring dignity to our institutions and Rubio's message of change through technology is a fascinating one.",left,center
"Chris Christie Announces Run, Pledging ‘Truth’ About Nation’s Woes","Chris Christie's 2016 presidential bid was announced today with a lot of promise of what could be. However, there were more than a few hints at the start of the road to the White House that aren't so good. First off, Christie was greeted with ""boos"" upon entering the room. Second, Christie began his speech by declaring that he is a candidate for President of the United States. Third, Christie immediately started referring to himself in the third person. Fourth, Christie launched into a story about his grandfather. Fifth, Christie mentioned his love for his mother multiple times throughout his speech. Sixth, Christie started talking about the 1984 Los Angeles Olympics within the first five minutes of his speech. Seventh, Christie didn't really talk about his accomplishments very much. Eighth, Christie referred to himself as ""a very different kind of politician"" despite having been in politics since 1990. Finally, Christie's speech was riddled with cliches.
Question: Is Christie a strong candidate?
Answer: Absolutely not.",left,center
Chris Christie Announces He's Running For President In 2016,"This article, which is published from a source with clear right wing leanings, summarizes the news of Chris Christie's announcement that he will be joining the race for the nomination to be the Republican Party's 2016 Presidential candidate. It does so in such a way as to highlight Christie's positives while glossing over or even ignoring his negatives. It presents him as an almost universally liked figure without mentioning Bridgegate and the general unpopularity of the Tea Party in New Jersey. While it provides some context for the story (that Christie's bid may be hindered by a series of natural disasters), it doesn't provide any information about the likely success of those disasters.
Summary: This article reports on a new poll suggesting that Americans are increasingly concerned about the economy. However, the poll suggests the reason why is not as simple as economic factors. Indeed, the poll suggested that the reason Americans were becoming more pessimistic about their financial future was largely due to poor leadership in Washington. The author uses this fact, along with others in the survey, to support her conclusion that Americans should elect someone like Bernie Sanders instead of Hillary Clinton.",left,left
Chris Christie Announces He's Running For President In 2016,This story is a right biased piece. The article focuses primarily on the fact that Chris Christie is running for president while failing to mention other information about the candidate such as any negative facts. The tone of the article seems positive toward Christie.,center,left
Chris Christie Announces He's Running For President In 2016,Summarize the entire news article above. Focus on the main topic and key points only. Do not add too much new material of your own (unless you are writing a commentary).,left,left
Chris Christie Announces He's Running For President In 2016,Chris Christie Says He’ll Run for President,center,right
Chris Christie Announces He's Running For President In 2016,"Christie announces bid for presidency
Article text: Chris Christie Announces He's Running For President In 2016
Write a summary with your own words.
You must include at least 5 details or quotes from the article.",center,right
Chris Christie Announces He's Running For President In 2016,"The new Governor of New Jersey, Chris Christie, just finished his first term and is now entering the race for the Presidency. Here’s why you should pay attention to what he says while he runs – even if you don’t like him or agree with his ideas. There are some really important things being discussed out there.",center,right
Chris Christie Announces He's Running For President In 2016,"Chris Christie Announces He's Running For President In 2016
Chris Christie Announces He's Running For President In 2016
Truth! Summary of Truths in Chris Christie Announces He's Running For President In 2016",left,center
Chris Christie Announces He's Running For President In 2016,"Chris Christie plans to seek the presidency in 2016
Source: http://www.huffingtonpost.com/entry/chris-christie-to-seek-presidency_55d8f97ce4b09703df8c601",left,center
Chris Christie Announces He's Running For President In 2016,"Gov. Christie's office says he'll be joining the GOP race for president
http://www.businessinsider.com/chris-christies-office-announces-hes-joining-the-gop-race-for-president-2015-10#ixzz3pqoGUYjP
NJ governor Chris Christie joined the race for president on Tuesday.
Christie spoke to supporters and announced his bid for the Republican nomination over the phone. His announcement came shortly after reporters noticed that Christie's Twitter profile had been changed to ""Presidential Candidate.""
Christie said in his announcement that he would ""fight to give every American a better life"" if elected.
The NJ.com obtained a copy of Christie's announcement. The following is the full transcript:
Hello everyone, this is Chris Christie, I just wanted to make sure you knew that I've decided to formally enter into the race for president. I'm so proud to share with all of you today my candidacy for the next president of the United States of America. This isn't something I've done lightly or quickly, after months and years of prayerful consideration. After a lot of thought, and very careful deliberation, and listening to the people in New Jersey, my family, my closest friends, and praying for the strength, the wisdom, and the courage to do the right thing, I have come to the conclusion that God wants me to become your next president of the United States of America.
For the first time in more than two decades, I will be able to spend long stretches of time in my beloved state of New Jersey, doing what I love most — being governor of the greatest state in this nation. As I work hard for the next 17 months to earn the privilege of representing you and your families as the president of the United States, know that I am truly honored and humbled to represent you and to fight for you each and every day. It is always an honor to serve the great citizens of the Garden State, and now I feel like I've been given even greater opportunities to serve you. Please join me in this journey together. We will fight to give every American a better life. Thank you.",right,center
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'",President Barack Obama told Iowans on Tuesday he will continue to push for middle-class tax relief because he believes more must be done to help struggling families.,right,left
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'","Paul Ryan will serve as vice presidential nominee for Mitt Romney. In his first major speech since being chosen, Ryan focused on Romney's and the Republican Party's record of job creation and fiscal conservatism. But he did not rule out some form of deficit reduction plan that includes raising taxes, something that many observers believe makes Ryan's selection untenable in GOP primary contests.",center,left
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'",Summary of the article above.,left,left
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'","In what is becoming a daily ritual, Vice President Joe Biden continued a series of appearances Tuesday in Virginia, where he tried to make his case that President Barack Obama should get four more years in office.
Biden appeared with state Democratic gubernatorial nominee Terry McAuliffe, whom Obama endorsed last week. Both were introduced as friends, though Obama is making his debut appearance with McAuliffe next Sunday.
Biden again tried to connect Obama’s opponents with the Bush administration and its policies – particularly the decision to go to war in Iraq.
“I don't recall hearing any of these folks complaining about Saddam Hussein, Osama Bin Laden and al Qaeda until the day after George Bush made the terrible mistake of invading Iraq,” Biden said in Warrenton. “Now some of the very same folks who didn't want to send troops to Iraq want to bring our troops home.”
McAuliffe, meanwhile, took shots at his Republican opponent Ken Cuccinelli, who is seeking to unseat Gov. Bob McDonnell. McAuliffe accused Cuccinelli of supporting “radical positions” and said he would move the commonwealth away from its business-friendly stance.
“It is time for a governor who believes in the future, who knows that opportunity will always trump obstacles and that there is something special about every Virginian,” McAuliffe said.
Obama and Romney also both traveled Tuesday. Obama visited a clean energy center in Charlottesville, Va., and held a town hall event with supporters. He stopped in New Hampshire after that to raise money for Sen. Jeanne Shaheen (D).
Romney spoke in Lakeland, Fla., and was joined by U.S. Rep. Connie Mack (R) and former Florida Gov. Jeb Bush. They all took shots at Obama’s record on education, which the Romney camp argues demonstrates the president’s lack of leadership on the domestic front.
Meanwhile, Romney’s selection of Ryan as his vice presidential pick seems to have generated little reaction among voters. A new CNN/ORC International poll indicates that most Americans still view Ryan favorably, although",left,right
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'","This article is about the choice of Paul Ryan as vice presidential candidate by Republican nominee Mitt Romney.
These articles are designed to summarize news articles that relate to a specific topic that is relevant to our mission of empowering students to master economics and the personal finances skills they will need to thrive.
Topics: Candidates",center,right
"Ryan goes on offense over Medicare, accuses Obama of treating program like 'piggy bank'","Paul Ryan, the 42-year old Republican Party vice presidential nominee, made his first public appearance after being selected by Republican candidate Mitt Romney last week. In a taped interview broadcast August 13 on Fox News Channel, he said President Barack Obama had misappropriated funds in order to enact the Patient Protection and Affordable Care Act (PPACA), the legislation passed in March 2010 which established several changes to the U.S. healthcare system including the individual mandate requiring most citizens to obtain health coverage, and the expansion of Medicaid eligibility requirements and premium assistance subsidy programs available through state marketplace exchanges. Ryan, who voted against PPACA and its predecessor, the American Health Care Act (H.R. 3962) of 2009, suggested the measures constituted an unconstitutional power grab by the federal government under the Commerce Clause, the Necessary and Proper Clause, and the General Welfare Clause. He further asserted that the president had abused the power entrusted to him and should resign immediately. Ryan also accused President Obama of failing to honor promises made during his presidential campaign regarding job creation and economic growth, and of attempting to manipulate voters by claiming responsibility for successes during his administration while refusing to accept blame for failures. Additionally, Ryan stated that he would seek to amend the Social Security program if elected, citing the expiration of the Social Security Trust Fund surplus as the impetus for reform.",right,right
