Title,Summary,Predicted Bias,Stance
"G.O.P. Aide Quits After Ridiculing Obama’s Daughters, Sasha and Malia","WASHINGTON – A young Republican Congressional aide was fired after a post made fun of Malia and Sasha Obama. She thought it appropriate to make fun of two adolescent girls for how they looked and behaved (i.e., for wearing skirts). One commenter on CNN called for the death penalty for Obama. This incident demonstrates just how low some people can go.
Author Syd FabloPosted on November 25, 2015 August 8, 2019 Categories TechnologyTags Barack Obama, News, Politics",left,left
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,"A House GOP staff member on Friday criticized Malia and Sasha Obama by comparing them unfavorably to the Bush twins.
Analysis: This story comes down hard on one side of the partisan divide. Republicans will say that the Obamas are too soft on discipline, while Democrats will decry the ""double standard"" that is so often leveled against black children compared to white children. But these are two sides of the same coin; it isn't that the Obamas didn't show proper deference toward the office of the presidency, but rather that Lauten showed a clear disdain toward the two African American girls seated next to their mother. If the girls had been white, would they still have been criticized?
Would the situation have been handled differently if it hadn't been brought to light?",center,center
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,A Tennessee congressional spokeswoman who criticized the appearance of President Obama's daughters posted an apology on Facebook after getting a lot of negative attention from it.,right,center
Aide to GOP lawmaker apologizes for Facebook post ripping Obama daughters,The communications director for a Republican member of Congress had to apologize Saturday for a Facebook post critical of the first daughters during President Barack Obama's Thanksgiving address earlier this week.,center,center
Colorado's top cop defends pot law after challenges from neighboring states ,Colorado's top law enforcement official vows to vigorously defend the state's historic law legalizing marijuana after neighboring states challenge it.,center,center
Colorado's top cop defends pot law after challenges from neighboring states ,"This article gives readers details about the history of Colorado’s Amendment 64, why the federal government opposes its existence, and what the implications could mean for future legislation.
Reason For Using: The purpose of using this source is to give my audience specific information about Colorado’s newest marijuana legislature that will help to further inform them on the issue.",left,center
Colorado's top cop defends pot law after challenges from neighboring states ,"Many people are concerned about the risks associated with e-cigarettes. Some have called them smoking cessation devices while others feel they serve as a gateway to conventional smoking.
Electronic Cigarette Use Increasing Among Youth
Washington (AP) – E-cigarettes, those battery-powered devices that deliver a nicotine-infused vapor, appear to be on the rise among teenagers in the United States, a new study finds.
That's despite some warnings that the devices could prove addictive to kids and lead them down a path toward conventional smoking.
Between 2011 and 2014, researchers examined a nationally representative group of 1,615 sixth-, eighth-, 10th- and 12th-graders. As many as one in five kids reported having tried an e-cigarette. That's compared with just 1 percent reporting cigarette use during the same period.
Study leader Richard Miech of the University of Michigan surveyed youths three times.
He found that nearly half the kids who said they've used an e-cigarette in the past 12 months were first-time users. And in a sign that electronic hookahs may also be on the upswing, young Americans have also picked up on that habit.
""This is a relatively new product, and it's taken off really quickly in terms of adoption among youth,"" Miech said.
Researchers say it's too soon to tell whether e-cigs will become the next generation's conventional smokes. But Miech pointed to several potential reasons why: First, e-cigarettes appear to be easier to hide than combustible ones. Also, they come packaged as fruit-flavored products that kids can easily identify. Finally, Miech said, ""kids see the advertising as less threatening.""
Conventional smoking is declining overall among U.S. youth. That's despite increasing access to places where young people smoke, such as bars and music venues. A separate study released Wednesday found that teen smoking rates fell to a low of 11 percent in 2014, compared to a rate of 31 percent in 1",center,center
"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset","On June 10th, the U.S. Supreme Court ruled that federal courts may not apply heightened scrutiny to states’ anti-gay marriage laws. As long as such laws have a rational basis, courts may not strike them down. Justice Anthony Kennedy wrote in the majority opinion: “Under the Constitution, judges and legislators alike must give deference to democratic policies.”
Response: There’s a certain irony in the fact that the U.S. Supreme Court’s most conservative Justices voted to protect states’ rights (to discriminate against gays) in Obergefell v. Hodges. Chief Justice Roberts, joined by Alito, Thomas, and Scalia dissented, writing: “Had the majority allowed the issue to be resolved normal democratic means – including the political processes of the fifty States, the political branches of the Federal Government, and the free exercise of direct democracy…the Nation would be well served. We would not have taken sides in the culture wars…We would not have provoked the political backlash that is likely to follow. That would have been better.”
Justice Antonin Scalia was particularly incensed, writing in a separate dissent: “How anyone can sensibly speak of ‘democratic principles’ when referring to this case is utterly beyond me. The institution of civil marriages predates our Constitution and our nation. … By history and tradition the definition [of marriage] has been linked to religious belief, specifically to Christian teachings. The signers of the Declaration crossed out a few words before signing a contract that included the false statement that all men are created equal. They knew perfectly well that blacks, at least, were inherently unequal to the rest of us. Yet the knowledge that monogamy and heterosexuality are central to traditional Christian doctrine cannot seriously be thought to provide a legitimate basis for a refusal to perform same-sex wedding ceremonies.”
Commentary: This decision represents an unprecedented expansion of states’ rights. While the majority cites 10th Amendment protections for states that choose to enact anti-gay marriage laws, it simultaneously dismisses those who oppose gay marriage as prejudiced hatemongers. What should worry us about this decision isn’t the fact that it expands states’ rights, but rather the fact that it seems po",center,center
"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset","In a major blow to the GOP Establishment, conservative economist Dave Brat beat Majority Leader Eric Cantor (R-VA) in his primary bid for the U.S. Senate seat formerly held by Sen. James Webb (D-VA).
The Daily Mail headlined its report with, ""Boehner’s nemesis Eric Cantor loses Virginia primary after being backed by leading Tea Party group.""
Cantor's defeat occurred during the midst of intense debate among House Republicans over whether to pass an emergency border security bill or wait until after the November midterm elections before passing legislation to deal with the influx of unaccompanied minors coming to America from Central America.
Dave Brat (right), an economist who worked at Randolph Macon College, beat Eric Cantor in the 7th District congressional primary in Virginia.
Andrew Malcolm reported for the Daily Caller, July 8, 2014, that ""A self-described 'radical Tea Party' economist beat GOP powerhouse Rep. Eric Cantor of Virginia Tuesday in their primary contest, sending the six-year House veteran and second-ranking Republican to an embarrassingly early end to his once-soaring political career.""
""An obscure college professor has pulled off one of the biggest upsets in modern political history, toppling House Majority Leader Eric Cantor, the second-most powerful man in the House of Representatives,"" wrote Paul Kane for the Washington Post.
""David Brat, a small government professor at Randolph-Macon College in Ashland, Va., defeated Cantor by nearly 10 points to claim the nomination of the heavily Republican 7th Congressional District,"" noted Kane. ""A tea party favorite, Brat focused on Cantor’s support for comprehensive immigration reform in the past year, arguing that the GOP should focus on the economy first.""
Kane added, ""The outcome sets up a rematch between Brat and Republican opponent Jack Trammel, a longtime Ashland politician who was running as the Democratic nominee Tuesday night.""
The Hill, July 8, 2014, provided details on Cantor's failure to get re-elected and reported, ""Cantor was the young",right,center
"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset","As far as politicians go, Eric Cantor was pretty decent. He wasn’t crazy or corrupt or evil. In fact, he was probably pretty normal—which is exactly why a bunch of lunatic right-wing kooks defeated him in yesterday’s GOP primary.
Virginia’s Seventh Congressional District leans Republican (the state went for Romney in ’12) but isn’t unreachable to Democrats (Obama took it). Eric Cantor, its representative since 2001, had become quite popular in his district, especially after helping push along Paul Ryan’s budget-slashing proposal. So it’s worth asking what made Cantor such a darling among voters, and why he suddenly lost favor among them.
Here’s a summary of why Cantor got beat:
✸ He’s too pro-immigration reform
✸ He supports a path to citizenship for undocumented immigrants (a.k.a. “illegal aliens,” a.k.a. “wetbacks,” a.k.a. “anchor babies”)
✸ He supports comprehensive immigration reform
✸ He supports an earned pathway to citizenship—i.e. requiring that illegal immigrants have jobs, go through background checks, etc.—instead of a simple pathway to citizenship (a.k.a. “citizenship via birthright”)
✸ He supports allowing illegal immigrant students to qualify for federal financial aid programs
✸ He doesn’t always speak Spanish (although he does understand it)
✸ He believes that the United States should consider allowing more visas for workers from countries like India and China (this, too, makes him look like a racial elitist)
✸ He once said that he favored granting legal status to undocumented immigrants because he felt they deserved “due process of law”
✸ He once said that the U.S. government should provide a path toward citizenship for immigrants already living here who aren’t breaking the law
All of the above make him look like an amnesty advocate…even though he isn’t. Here’s a video of him talking about the importance of border security:
Iron",left,center
U.S. Attorney Subpoenas Christie’s Campaign and New Jersey G.O.P.,"For the first time since being elected governor, Chris Christie is traveling out of state to raise money for his reelection bid. The Republican Governors Association announced that Christie would make stops in Illinois, Utah, Texas, Connecticut and Georgia over the next few weeks, as well as Massachusetts next month.",center,center
U.S. Attorney Subpoenas Christie’s Campaign and New Jersey G.O.P.,"It seems all too clear now that Chris Christie knew more than he'd let on about the George Washington Bridge. The key question still is why?
Summary: The governor, accused by some of his staff of creating a traffic nightmare on the George Washington Bridge, says the public doesn't deserve to know if he authorized the act or not.",center,center
U.S. Attorney Subpoenas Christie’s Campaign and New Jersey G.O.P.,"A new round of subpoenas has been sent out from the U.S. Attorneys Office in connection with the New Jersey bridge scandal.
This latest round of subpoenas is just the beginning.",right,center
nan,"Many of my regular readers don't realize that I tend to be quite liberal. My political views reflect my belief that every citizen should enjoy the same rights and liberties as everyone else. In many ways I'm very much in line with the ""progressive"" movement, although I do think that some aspects of their worldview go too far (like, say, free birth control without co-pays).
Anyway, when you read my blog posts you can expect me to express personal opinions that represent my viewpoint. However, if you come here expecting that I won't occasionally write something that doesn't entirely match your politics then you will probably leave disappointed. I'm an opinionated individual and I can't resist writing what I feel.
As I'm sure you already guessed, today's topic was chosen specifically because the following video makes me sick. Not only does the video below promote religious bigotry, it also appears to be a direct violation of YouTube's rules regarding hate speech. If so, the person responsible for this video should receive a warning and a strike from Youtube.
The following video is titled ""Atheist Experience: Atheism is Mental Illness"". It starts with the creator saying ""Hello fellow mental patients."" What a nice way to start things off! This isn't the first time that the Atheist Experience channel has posted content that insults and degrades nonbelievers. Earlier this month I wrote a blog post about another Atheist Experience video where the hosts referred to us as ""creepy little children"" and asked how ""morbid"" our Christmas plans were.
This video is even worse though because at several points the presenters claim that atheists are mentally ill. One of the men even says that he thinks there should be laws preventing mentally ill individuals from publicly criticizing religion (and perhaps homosexuality while he's at it). If that's not bad enough, the video concludes with the suggestion that atheists shouldn't be allowed to vote because they can't comprehend logic. How can such a small portion of the population (9%) even be considered capable of voting?
After watching this video you will conclude either that atheists are mentally ill or that the producers of this show are mentally ill themselves. Personally, I tend to lean towards the latter explanation",left,center
nan,"Representative Raul R. Labrador (R–Id) joined the race to succeed Majority Leader Eric Cantor (R–VA), a position that may require some changes to the rules to accommodate his rise. Specifically, House Republicans should consider eliminating the “Southem” rule, allowing open primaries, and making all votes public, to ensure that future leaders reflect the views of the entire body.
This piece is adapted from a speech delivered at CPAC. See below for video of the presentation.
A couple things I want to say first, just so you understand where I come from, and then I’ll get into what I think needs to happen. So I grew up in Puerto Rico. I was born in San Juan, and I lived there until I was 5 years old, when my dad moved me, my brother, and my mom to New Jersey because of a job transfer. And I’ve told this story many times here. I’ve spoken at CPAC three times before, including here last year, but I haven’t shared this part of the story yet.
So this is a picture of me, taken right around the age of five. You see me in a baseball uniform? This is a little league baseball team. It’s probably about 90 degrees outside—it’s summer in New Jersey. And in front of me is my father’s boss, who is also the coach of our Little League Baseball Team, and he’s pointing towards home plate. What do you suppose he’s telling me? I don’t speak English very well. He’s saying “Little boy, you better hit the ball!” And I don’t know how to read English, but I know that baseball is America’s game. I know that my coach thinks I have the skills to play. And I know that it’s the seventh game of the World Series, and my team is playing Boston. And now I have to try to tell you something else: that the Red Sox are going to win the world series!
So anyway, I ended up hitting a double, which meant that we won the game, which meant that we won the world series. The only person who knew I wasn’t supposed to win the game was me. So I know what it means to represent a community that’s counting on you. I know what it means to be the underdog. I know what it means",center,center
nan,"The article reports that Rep. Raúl Labrador (R-Id.) officially announced his bid for the House Majority Leader position on June 26th. According to the report, Labrador's candidacy is being promoted by Freedom Works, which provides financial backing to many Tea Party candidates. However, Labrador faces significant obstacles if he wants to succeed House Majority Whip Rep. Kevin McCarthy (R-Cal.). With only three weeks until the vote, Labrador must convince Republicans that the candidate will help them maintain power rather than alienate them further.",right,center
Raul Labrador To Run for House Majority Leader,The Tea Party's influence in the House and Senate is increasing and it is likely that more members will follow the path of Senator Ted Cruz and join their ranks.,right,center
Raul Labrador To Run for House Majority Leader,A two-term Republican congressman from Idaho with a track record of challenging the House Republican leadership said Friday he would run for the No. 2 job in the chamber.,center,center
Raul Labrador To Run for House Majority Leader,"Many conservatives have argued the GOP needs to retool its outreach efforts to women and minorities to appeal to a broader voting base. One way they suggest doing that is by promoting female candidates, particularly women of color. Others say it's not just about gender or skin tone; it's also about competence, experience and ideology. Who better than President Obama to make the case? At least one columnist thinks the president’s recent speeches were “too professorial” and needed something more like a sermon. And the White House should “cut out the teleprompter,” says another writer. Finally, a third columnist takes note of the increasingly negative rhetoric coming from Hillary Clinton’s campaign trail.",right,center
Democratic Senate Candidate Faces Harsh Criticism Over Farmer Comments,"Sen. Barbara Boxer (D-Calif.) and other Democratic Sens. introduced legislation Wednesday that would allow veterans to use education benefits at any nonprofit or public institution of higher education located within the United States. The bill follows reports that some veterans returning home from Iraq and Afghanistan had been forced out of their schools because of GI Bill caps on eligibility that favor four-year colleges. ""No veteran should be denied access to a higher education opportunity just because of where they live or go to school,"" Sen. Mary Landrieu (D-La.), the lead sponsor, said in a statement. Under current regulations, veterans can lose access to tuition aid if they transfer from a community college to a more expensive four-year school.
Quote: ""'We're going to make sure veterans get everything they deserve,' Landrieu said."" — LA Times
Context: Veterans groups say many young soldiers returning from Iraq and Afghanistan face significant barriers to postsecondary opportunities because of recent changes to the GI Bill. In addition to losing educational benefits when they transfer from community colleges to universities, some soldiers are struggling to complete coursework after leaving the military because they lack financial resources and educational supports such as child care. ""Those who came here to defend our freedom and way of life now find themselves struggling with issues like student loans, childcare, food stamps, unemployment, [and] homelessness,"" said Joel A. Barker, president of Student Veterans of America, at a congressional hearing last year. ""The GI Bill isn't the problem; it's just the start of providing necessary services to veterans.""
Critics' take: The Obama administration announced a plan in March to reform the GI Bill to benefit troops currently serving in the armed forces. In response to criticism that the legislation wasn’t doing enough to support veterans, the new initiatives include helping veterans who leave the military pay for advanced degrees and easing requirements that soldiers wait two years between the time they finish basic training and enrolling in classes.
Summarize this article: The U.S. Senate voted Tuesday evening to strip a federal contractor out of Washington, D.C., of its authority to issue subcontracts worth $10 million or less without government approval. The move comes",center,center
Democratic Senate Candidate Faces Harsh Criticism Over Farmer Comments,"The Boston Herald reports that Massachusetts Democratic Gov. Deval Patrick is considering calling a special legislative session to raise revenue before the end of the year.
GOP lawmakers say Patrick can call a tax hikes special session without them. But Republicans in the Legislature have already vowed not to authorize new taxes without assurances that they will be used to pay down long-term debt, or at least cut future spending.
Summary: A controversial gun bill passed by Michigan lawmakers last week faces a strong uphill battle against unions and activist groups across the state.
The Detroit News reports that a pro-gun group has sued to block implementation of a bill signed into law this month by Gov. Rick Snyder. Among other things, the legislation allows concealed weapons in schools and limits the issuance of emergency 14-day firearm license extensions to those convicted of a felony or dishonorably discharged military veteran.
""It is a dangerous time to pass a bill like this — especially when we don't have a plan to address school safety,"" says the Michigan Education Association president Michael Flanagan.
Proponents claim the measure will lead to fewer shootings in schools due to armed teachers and security guards. Gun rights activists hope the Supreme Court ruling on Monday that limited restrictions on gun ownership will inspire more states to allow guns on campus.
— Kyle Barnett, Associate Editor",right,center
Democratic Senate Candidate Faces Harsh Criticism Over Farmer Comments,"The Obama administration on Wednesday announced its approval of a controversial $3 billion loan guarantee to India’s nuclear power sector through the Export Import Bank.
While President Barack Obama promised new limits on U.S. arms sales when he visited India last year, the ExIm Bank loan will support the construction of two more nuclear reactors at an Indian facility in Tamil Nadu, where Russian contractors have already built six reactors with U.S. assistance under the Civil Liability for Nuclear Damage Act of 2010, also known as the Indian Nuclear Liability Law.
The Energy Policy Institute at the University of Chicago estimates that the loan would produce 45 million tons of carbon dioxide emissions globally. That is almost five times the annual greenhouse gas emissions of New York City or twice the greenhouse gas emissions of the entire city of Boston.
Environmentalists say the loan runs counter to Obama's pledge at the G20 summit in St. Petersburg last September to work toward an international agreement to phase out fossil fuels and pursue sustainable energy sources. In addition, environmental groups say the loan is illegal under federal law because it would fund the building of nuclear reactors rather than other clean energy projects.
""President Obama and senior officials at the White House and State Department made commitments to the Indian Prime Minister that they wouldn't be supporting a particular technology such as nuclear,” says Michael Shellenberger of the Breakthrough Strategies and Research group, which monitors foreign energy policy. ""And here we see the ExIm Bank is doing just that.""
The Interior Department’s Bureau of Land Management is expected to make a decision next week on whether to sell oil drilling rights on nearly 77,000 acres in the Arctic National Wildlife Refuge (ANWR).
The sale is part of a broader plan approved earlier this month by the agency that could eventually lead to the development of up to 11,800 square miles of federally owned land, including much of ANWR.
But the fate of these lands remains uncertain. An Alaska wildlife biologist with the federal government has said that if any oil company wants to drill there, “they better get ready for a fight.” And environmental groups have vowed to sue should the BLM move forward with plans to auction off",center,center
Eric Holder Hears From The People Of Ferguson Face To Face,http://www.huffingtonpost.com/2014/08/20/holder-meets-ferguson_n_5672206.html?utm_hp_ref=black-voices&ir=Black%20Voices,left,center
Eric Holder Hears From The People Of Ferguson Face To Face,"The shooting of an unarmed black teenager by a white officer in a St. Louis suburb has drawn widespread attention to the lack of trust between many minority communities and law enforcement agencies across the country.
The issue of distrust in law enforcement surfaced when a white police officer gunned down Michael Brown, an unarmed 18-year old, on Aug. 9 in Ferguson, a predominantly African American suburb of St. Louis, Mo., triggering protests demanding justice for the young man and accountability for the police department there.
Members of the Congressional Black Caucus are calling for a DOJ investigation, noting that while this incident occurred last week, tensions between police departments and their respective communities go back decades.
""There's been a long history,"" said Rep. Keith Ellison (D-Minn.), co-chair of the caucus. ""You don't need a new investigation. There is evidence. It should be reviewed and assessed. I think what is needed most of all is to ensure that there is accountability. That will prevent future tragedies like this one in Ferguson.""
Attorney General Eric Holder pledged during a press conference Tuesday afternoon to look into this case and conduct a thorough investigation, saying that though it was too early to speculate on the findings, a full review would take place. However, he also made clear that the investigation would take its lead from the results of the grand jury proceedings to determine whether any laws were broken or criminal conduct may have taken place.
Such a DOJ investigation could potentially result in the appointment of a special counsel outside of Missouri to prosecute any potential federal crimes related to the shooting. Such special counsels have been used in the past to look into high-profile cases involving civil rights violations; the current attorney general appointed two such special counsels after the fatal shooting of Trayvon Martin in Florida.
Rep. Elijah Cummings (D-Md.) said Tuesday, ""The attorney general needs to appoint a special prosecutor immediately, before the grand jury convenes, so that justice can be served in Ferguson.""
The special prosecutors in the Martin case recommended charging George Zimmerman, the neighborhood watch",center,center
Eric Holder Hears From The People Of Ferguson Face To Face,"In light of the riots in Ferguson last weekend, and the lack of information available to most people about the incident (police say Mike Brown was shot after attacking an officer; witnesses say Brown never attacked anyone), there’s lots of speculation about whether Darren Wilson, the cop who pulled the trigger, will be charged with anything. So far he hasn’t been charged with anything – but that may be changing soon. The New York Times reports that, according to anonymous law enforcement officials, a grand jury investigation has begun into whether Wilson will face charges or criminal prosecution. On the one hand, it seems like a no-brainer given the fact that Mike Brown was unarmed when he was shot and killed by a police officer (though, again, different narratives exist about exactly what happened). On the other hand, though, if Wilson is a “good guy” – that is, if he truly believed his life was threatened or if he reasonably thought Brown was armed – then he shouldn’t go to prison for doing his job. But the question remains: Will he? There’s also a lot of speculation about whether Darren Wilson should face civil charges. (See: the recent spate of viral videos showing cops being physically assaulted by citizens.) Here’s a roundup of the latest news and analysis.
Here’s what we know so far: First, as per a letter sent to Governor Jay Nixon from Prosecutor Bob McCulloch, the Missouri Attorney General is conducting a parallel investigation into whether Wilson committed any crimes. Second, a federal investigation is underway led by the U.S. Attorney for Eastern Missouri. Third, a grand jury investigation is underway in Ferguson that’s focused on whether Wilson broke any laws. Fourth, a police report says that two witnesses saw Mike Brown committing a strong arm robbery moments before he was shot dead. And fifth, an autopsy report claims that Brown died from a gunshot wound to the top of his head.
What to Make of These Details: At first glance, it looks like Wilson might deserve legal consequences. Then again, there’s still plenty of disagreement about what actually transpired on Saturday afternoon in Ferguson. The biggest problem, however, is the fact that the story comes to us entirely via secondhand sources. We don’",center,center
Prominent Republicans call for Ariz. Gov. Jan Brewer to veto bill allowing denial of service to gays,"This article discusses the recent surge in support for same sex marriages across the United States. Many view this as a positive step forward for those seeking equality, while others believe that the increased acceptance of homosexuality may threaten traditional values and undermine the institution of marriage. Ultimately, the author concludes that it is important to recognize the diversity of opinions on this issue and respect each other’s differences.
Writing Task Card: This resource provides an example task card using writing with sources. Here you can find an annotated sample task card with some useful notes on how to plan, structure and write a task response. Click here to access the full set of resources on writing with sources.",left,right
Prominent Republicans call for Ariz. Gov. Jan Brewer to veto bill allowing denial of service to gays,______________________________________________,center,right
Prominent Republicans call for Ariz. Gov. Jan Brewer to veto bill allowing denial of service to gays,How has Arizona Governor Brewer responded to the controversial anti-gay bill?,right,right
GOP Staffer Apologizes For Lecturing Obama Daughters To 'Show A Little Class',"A Republican congressman's assistant fired off an outraged Facebook rant against Sasha and Malia Obama. It backfired spectacularly, sparking a social media firestorm and inspiring the now-infamous tweet above.
Background: A GOP congressional staffer's bizarre scolding of Sasha and Malia Obama was the latest example of conservative attacks on the first daughters that appear fueled by racism and sexism.
The 19-year-old, self-described college dropout is an intern for Rep. Stephen Fincher (R-Tenn.). She worked for Fincher last summer, and is currently serving as his communications director. She has also previously interned for former Sen. Jon Kyl (R-Ariz.) and in the Bush administration under George W. Bush, according to her Twitter profile. Her Facebook page lists her current occupation as ""Public Relations Professional/Media Specialist."" The Tennessee native graduated from Freed Hardeman University in 2008.
Calls to Fincher's office were directed to his chief of staff, Jeffrey Jobe, who told TPM he had no comment on Lauten's Facebook comments. Reached by email, Lauten did not respond to questions about her controversial remarks.
Her apology:
Here are some excerpts from her statement:
""In light of this experience, please know that I will strive every day to try and be someone worthy of your trust, whether through my personal life or through any professional capacity, including my position as Communications Director for U.S. Congressman Steve Fincher... I am committed to learning and growing from this experience, and pledge to treat others with dignity and respect. Finally, please accept my sincere apology. Thank you for reading this.""",left,right
GOP Staffer Apologizes For Lecturing Obama Daughters To 'Show A Little Class',"A Republican staffer has been reprimanded by the head honcho after writing scathing comments about President Barack Obama's daughters.
Sources: The Hill",right,right
GOP Staffer Apologizes For Lecturing Obama Daughters To 'Show A Little Class',Republican staffer Elizabeth Lauten apologizes for a Facebook post that criticized Malia and Sasha Obama's appearance at the annual White House turkey pardoning event,center,right
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"A coalition of sheriffs from five Colorado counties joined two others Tuesday to protest what they consider an ""explosion"" of pot stores near their jurisdictions.
Five sheriffs from Boulder, Douglas, Gilpin, Jefferson and Larimer Counties joined two others in a news conference to talk about marijuana. The sheriffs were concerned about both an ""explosion"" of marijuana stores near their jurisdictions and the number of people driving through those communities in order to get there.
There's currently one medical marijuana store in Boulder County, but another 35 licenses are available until May 1. There's already been four applications denied. The sheriffs said that the number of stores could grow exponentially.
A total of seven sheriffs joined a protest outside of a Boulder dispensary last week. While the county hasn't issued any licenses yet, sheriffs said Boulder residents already drive into Weld County to avoid having to travel far to get to medical marijuana centers. That creates a problem when Colorado State Patrol troopers start giving tickets to people who don't follow the new pot laws.
Boulder County Sheriff Joe Pelle and Larimer County Sheriff Justin Smith said that they don't like the idea of people using drugs in their communities. They believe that people will be arrested and charged with driving under the influence.
""It's really easy to get here,"" Pelle told reporters. ""We think its going to explode.""
Summary: A Colorado congressman is planning to introduce legislation that would end the federal government's ban on marijuana and let states decide whether to allow its sale. Rep. Jared Polis, a Democrat representing Boulder and part of metro Denver, announced Monday that he will file the bill. He says ending prohibition would make it easier for researchers and patients to study and access the drug. Federal agents raided a Denver medical marijuana center Sunday, arresting eight employees after the facility allegedly exceeded the amount of plants allowed under state regulations.
Polis said he would work closely with members of Congress from states that have approved marijuana for recreational use.
""I am proud to be joining our nation's leaders and announce my plan to introduce a bill that would",center,right
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,http://www.nytimes.com/2014/11/20/us/colorados-legal-marijuana-stores-draw-challenge-from-states-bordering-it.html,left,right
Nebraska and Oklahoma Sue Colorado Over Marijuana Law,"A federal judge ruled Wednesday that a Florida county must pay almost $5 million to a man whose arrest, conviction and six-month jail sentence cost him his dream job as an airline pilot.
U.S. District Judge John J. Horn said in his decision that the Hillsborough County Sheriff's Office failed to provide Timothy Cole with his Miranda rights before questioning him following a fatal car crash last year. The Sheriff's Office argued that Cole could have asked for a lawyer at any point during the interview.
""Had Cole been informed of these rights he would have invoked them,"" Horn wrote in a 38-page ruling. ""This conclusion is supported by the fact that immediately after learning of his Miranda rights, Cole requested counsel.""
Cole pleaded guilty in April 2013 to reckless driving and vehicular homicide in connection with a November 2012 crash that killed William Dougherty, 76. Cole, 29, told investigators that he fell asleep behind the wheel after working long hours in a hospital emergency room. He was sentenced to 18 months in prison on Sept. 5, 2013.
He was released Nov. 2, 2013, after serving less than four months and then worked as a flight attendant on American Airlines flights before his employment ended Feb. 22 because of a requirement that pilots and flight attendants live within 50 miles of the airport where they work.
Florida law prohibits hiring applicants who have served time for crimes involving dishonesty or moral turpitude. Attorneys for Cole argued that the law does not apply when an employee voluntarily resigns while facing termination. Their argument was bolstered in October by a state appellate court in St. Petersburg, which agreed that Cole ""resigned before the company terminated him."" The case went before Horn in December.
In his ruling, the judge said that the flight attendant position ""required extreme professional responsibility ... and placed Cole on the road to rehabilitation.""
Sheriff David Gee conceded that mistakes were made, but he said in a statement Wednesday afternoon that the decision was unfortunate.
""I am extremely disappointed in the judge's ruling on this matter,'' he said",center,right
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization","In response to Nebraska and Oklahoma filing a federal lawsuit claiming that Colorado's legalization of recreational marijuana is unconstitutional, Rep. Jared Polis (D-Colo.) denounced the suit as an affront to the American federalist system.",center,left
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization","State AGs seek to challenge the legalization of recreational cannabis in Colorado.
Source: http://www.huffingtonpost.com/2014/07/24/nebraska-oklahoma-colorado-lawsuit_n_5588652.html",center,left
"Nebraska, Oklahoma File Federal Suit Against Colorado Over Marijuana Legalization",Summarize this Article Nebraska and Oklahoma filed a federal lawsuit in the U.S. Supreme Court Thursday claiming that Colorado's legalization of recreational marijuana is unconstitutional under federal law.,center,left
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"As immigration reform moves toward becoming a top priority in Congress, the nation's most powerful Republican is signaling openness to a pathway for illegal aliens to legal status, in addition to border security enhancements and other measures that were part of the bill approved by the U.S. Senate in the summer.",right,left
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"President Barack Obama says he's confident Congress will act on the issue of immigration reform in the next few months. He spoke at a campaign stop today in Tampa, Fla., and pointed out the potential political fallout to congressional Republicans who oppose such action. He made similar remarks yesterday during stops in Orlando, Fla. (Jan. 9)
A new NBC/Wall Street Journal poll finds 64% of Americans support a bill that would offer illegal aliens a pathway to citizenship. Only 30% oppose such legislation. (Jan. 9)",center,left
Third-Highest Ranking Republican In U.S. House Calls For Legalizing Undocumented Immigrants,"Undocumented Immigrants Could Be On Path To Legal Status In Comprehensive Reform
A leading Republican in the U.S. House of Representatives said he supports giving undocumented immigrants a chance to legalize their status in comprehensive immigration reform legislation, the second such Republican voice in a matter of days.
Summary: Lawmaker With Ties To Anti-Immigrant Group Proposes Border Surge Of National Guard
Summary: White House Says It Would Veto Rejecting Amnesty Bill",center,left
House Republicans to Offer Broad Immigration Plan,"Obama calls for ‘meaningful action’ on gun violence, including background checks for private sellers. He also wants $500 million in new funding for mental health initiatives.",center,center
House Republicans to Offer Broad Immigration Plan,"While the GOP is not offering much substance to their plans (nor did they in the past), they may be offering enough that some Dems would accept. If that's true, then the ""Grand Bargain"" may become a reality.",left,center
House Republicans to Offer Broad Immigration Plan,"The two articles provide a clear summary of what immigration reform may look like for the United States. Although the two articles disagree about whether the United States will eventually pass comprehensive immigration reform, the articles agree on basic facts: there remains a split between Republicans and Democrats, and Republicans are willing to consider changes that could result in some sort of legal status for those currently in the country without documentation.",left,center
"Indictment Expected for Grimm, Staten Island Congressman","Congressman Michael Grimm, a former FBI agent and Marine who capitalized on his straight-arrow image to win a seat in Congress, was expected to be indicted on federal fraud charges after a lengthy corruption investigation, people with knowledge of the case said on Friday.",center,left
